GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022200293,1612709910,FWN,Fort Wayne,203901,Elfrid Payton,Elfrid,F,,25.000000:31,2.0,11.0,0.182,1.0,3.0,0.333,0.0,1.0,0.0,1.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,-18.0
2022200293,1612709910,FWN,Fort Wayne,1626147,Justin Anderson,Justin,F,,24.000000:51,2.0,5.0,0.4,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,-16.0
2022200293,1612709910,FWN,Fort Wayne,1631257,Jermaine Samuels Jr.,Jermaine,C,,33.000000:51,5.0,11.0,0.455,0.0,0.0,0.0,2.0,4.0,0.5,2.0,8.0,10.0,2.0,1.0,2.0,3.0,2.0,13.0,-20.0
2022200293,1612709910,FWN,Fort Wayne,1628221,Gabe York,Gabe,G,,38.000000:41,6.0,17.0,0.353,3.0,10.0,0.3,2.0,2.0,1.0,1.0,7.0,8.0,3.0,3.0,1.0,3.0,2.0,19.0,-20.0
2022200293,1612709910,FWN,Fort Wayne,204065,David Stockton,David,G,,21.000000:45,1.0,6.0,0.167,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,2.0,4.0,6.0,-13.0
2022200293,1612709910,FWN,Fort Wayne,1630243,Trevelin Queen,Trevelin,,,27.000000:06,9.0,21.0,0.429,1.0,10.0,0.1,2.0,2.0,1.0,5.0,3.0,8.0,4.0,1.0,0.0,3.0,3.0,22.0,1.0
2022200293,1612709910,FWN,Fort Wayne,1631237,Tevin Brown,Tevin,,,28.000000:03,3.0,8.0,0.375,3.0,6.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,1.0,9.0,-5.0
2022200293,1612709910,FWN,Fort Wayne,1631489,Noah Starkey,Noah,,,13.000000:48,4.0,7.0,0.571,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0
2022200293,1612709910,FWN,Fort Wayne,1629686,Deividas Sirvydis,Deividas,,,12.000000:18,2.0,4.0,0.5,2.0,3.0,0.667,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,-5.0
2022200293,1612709910,FWN,Fort Wayne,1630817,Pedro Bradshaw,Pedro,,,14.000000:06,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,-8.0
