GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022201079,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,42,83,0.506,14,29,0.483,17,21,0.81,8,26,34,23,6,3,14,20,115,6.0
0022201079,1610612751,Nets,BKN,Brooklyn,240.000000:00,41,92,0.446,9,33,0.273,18,23,0.783,19,30,49,25,6,5,16,19,109,-6.0
