GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022201047,1610612755,76ers,PHI,Philadelphia,240.000000:00,46,92,0.5,10,32,0.313,19,25,0.76,14,48,62,24,9,9,13,19,121,39.0
0022201047,1610612766,Hornets,CHA,Charlotte,240.000000:00,29,86,0.337,5,35,0.143,19,26,0.731,7,28,35,20,10,6,13,16,82,-39.0
