GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021301205,1610612761,Raptors,TOR,Toronto,240.000000:00,38,81,0.469,14,32,0.438,20,26,0.769,15,31,46,25,11,0,13,22,110,10.0
0021301205,1610612749,Bucks,MIL,Milwaukee,240.000000:00,38,73,0.521,6,10,0.6,18,26,0.692,6,26,32,21,7,3,16,21,100,-10.0
