GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021300007,1610612764,Wizards,WAS,Washington,240.000000:00,34,78,0.436,10,25,0.4,24,32,0.75,13,25,38,23,5,3,16,30,102,-11.0
0021300007,1610612765,Pistons,DET,Detroit,240.000000:00,39,78,0.5,9,24,0.375,26,33,0.788,12,32,44,24,6,4,18,27,113,11.0
