GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022200539,1610612766,Hornets,CHA,Charlotte,240.000000:00,38,96,0.396,11,41,0.268,19,21,0.905,14,31,45,28,7,2,12,17,106,-17.0
0022200539,1610612751,Nets,BKN,Brooklyn,240.000000:00,48,80,0.6,13,34,0.382,14,19,0.737,2,40,42,26,7,6,14,16,123,17.0
