GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022200415,1612709904,SXF,Sioux Falls,1630551,Justin Champagnie,Justin,F,,38.000000:08,6.0,17.0,0.353,1.0,4.0,0.25,1.0,1.0,1.0,4.0,7.0,11.0,0.0,5.0,1.0,0.0,2.0,15.0,-6.0
2022200415,1612709904,SXF,Sioux Falls,1631288,Jamal Cain,Jamal,F,,39.000000:22,11.0,18.0,0.611,3.0,5.0,0.6,7.0,7.0,1.0,1.0,9.0,10.0,4.0,1.0,0.0,2.0,5.0,38.0,13.0
2022200415,1612709904,SXF,Sioux Falls,1631115,Orlando Robinson,Orlando,C,,29.000000:38,8.0,14.0,0.571,0.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,6.0,21.0,4.0
2022200415,1612709904,SXF,Sioux Falls,1628539,Mychal Mulder,Mychal,G,,43.000000:28,5.0,14.0,0.357,4.0,12.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,14.0,5.0
2022200415,1612709904,SXF,Sioux Falls,1631399,Jon Elmore,Jon,G,,33.000000:03,3.0,9.0,0.333,2.0,6.0,0.333,2.0,3.0,0.667,1.0,3.0,4.0,9.0,2.0,0.0,4.0,3.0,12.0,0.0
2022200415,1612709904,SXF,Sioux Falls,1631107,Nikola Jović,Nikola,,,22.000000:27,2.0,6.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,8.0,-1.0
2022200415,1612709904,SXF,Sioux Falls,1630585,Marcus Garrett,Marcus,,,19.000000:29,3.0,8.0,0.375,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,7.0,3.0
2022200415,1612709904,SXF,Sioux Falls,1626280,Sam Thompson,Sam,,,14.000000:25,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0
2022200415,1612709904,SXF,Sioux Falls,1627292,Kadeem Jack,Kadeem,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2022200415,1612709904,SXF,Sioux Falls,1641502,Landon Kirkwood,Landon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2022200415,1612709904,SXF,Sioux Falls,1629000,Brandon McCoy,Brandon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2022200415,1612709930,GLI,G League,1631321,Sidy Cissoko,Sidy,F,,37.000000:55,7.0,14.0,0.5,0.0,2.0,0.0,6.0,10.0,0.6,2.0,3.0,5.0,3.0,0.0,1.0,3.0,4.0,24.0,9.0
2022200415,1612709930,GLI,G League,1631159,Leonard Miller,Leonard,F,,31.000000:53,5.0,8.0,0.625,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,11.0,4.0,2.0,2.0,2.0,6.0,11.0,-7.0
2022200415,1612709930,GLI,G League,1628450,Eric Mika,Eric,C,,28.000000:56,5.0,9.0,0.556,0.0,0.0,0.0,3.0,5.0,0.6,2.0,6.0,8.0,3.0,2.0,1.0,3.0,3.0,14.0,1.0
2022200415,1612709930,GLI,G League,203098,John Jenkins,John,G,,36.000000:36,8.0,19.0,0.421,4.0,10.0,0.4,2.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,24.0,-12.0
2022200415,1612709930,GLI,G League,1631395,London Johnson,London,G,,35.000000:55,7.0,10.0,0.7,1.0,2.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,16.0,13.0
2022200415,1612709930,GLI,G League,1641526,Babacar Sane,Babacar,,,23.000000:44,4.0,8.0,0.5,1.0,2.0,0.5,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,-14.0
2022200415,1612709930,GLI,G League,1628477,Landry Nnoko,Landry,,,8.000000:18,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,-6.0
2022200415,1612709930,GLI,G League,200817,Pooh Jeter,Pooh,,,25.000000:57,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,10.0,-5.0
2022200415,1612709930,GLI,G League,1631202,Shareef O'Neal,Shareef,,,10.000000:46,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,6.0,1.0
2022200415,1612709930,GLI,G League,203480,James Southerland,James,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
