GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022200968,1610612762,Jazz,UTA,Utah,240.000000:00,43,88,0.489,11,37,0.297,22,27,0.815,12,27,39,30,5,8,16,25,119,-10.0
0022200968,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,44,87,0.506,14,37,0.378,27,33,0.818,11,31,42,24,9,4,12,20,129,10.0
