GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022200084,1610612755,76ers,PHI,Philadelphia,240.000000:00,39,79,0.494,14,29,0.483,22,27,0.815,8,33,41,28,8,6,17,22,114,5.0
0022200084,1610612741,Bulls,CHI,Chicago,240.000000:00,36,80,0.45,11,31,0.355,26,29,0.897,9,31,40,22,7,3,18,20,109,-5.0
