GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022200418,1612709925,OSC,Osceola,1630555,Joel Ayayi,Joel,F,,27.000000:01,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,11.0,5.0,2.0,0.0,3.0,3.0,10.0,2.0
2022200418,1612709925,OSC,Osceola,1631421,Au'Diese Toney,Au'Diese,F,,24.000000:05,3.0,5.0,0.6,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0
2022200418,1612709925,OSC,Osceola,1630312,Robert Baker,Robert,C,,19.000000:36,4.0,10.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,2.0,6.0,8.0,1.0,1.0,2.0,4.0,3.0,11.0,2.0
2022200418,1612709925,OSC,Osceola,1631300,Drake Jeffries,Drake,G,,19.000000:26,2.0,7.0,0.286,2.0,7.0,0.286,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0
2022200418,1612709925,OSC,Osceola,1630285,Zavier Simpson,Zavier,G,,38.000000:03,9.0,16.0,0.563,2.0,3.0,0.667,2.0,2.0,1.0,0.0,2.0,2.0,11.0,2.0,1.0,6.0,1.0,24.0,25.0
2022200418,1612709925,OSC,Osceola,1630726,Riley LaChance,Riley,,,30.000000:56,6.0,9.0,0.667,4.0,6.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,16.0,17.0
2022200418,1612709925,OSC,Osceola,1629245,Nuni Omot,Nuni,,,24.000000:45,7.0,14.0,0.5,1.0,4.0,0.25,3.0,3.0,1.0,6.0,0.0,6.0,1.0,2.0,0.0,2.0,4.0,20.0,14.0
2022200418,1612709925,OSC,Osceola,1631457,Alex Morales,Alex,,,30.000000:09,4.0,8.0,0.5,2.0,3.0,0.667,1.0,1.0,1.0,1.0,8.0,9.0,4.0,0.0,2.0,2.0,0.0,12.0,22.0
2022200418,1612709925,OSC,Osceola,1630758,Aleem Ford,Aleem,,,25.000000:59,6.0,9.0,0.667,3.0,5.0,0.6,0.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,15.0,26.0
2022200418,1612709925,OSC,Osceola,1629203,Jemerrio Jones,Jemerrio,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2022200418,1612709920,RAP,Raptors,1628425,Sterling Brown,Sterling,F,,32.000000:09,6.0,11.0,0.545,0.0,3.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,5.0,2.0,0.0,2.0,1.0,17.0,-2.0
2022200418,1612709920,RAP,Raptors,1641501,Ryan Hawkins,Ryan,F,,34.000000:36,3.0,7.0,0.429,1.0,5.0,0.2,0.0,1.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,0.0,3.0,7.0,-7.0
2022200418,1612709920,RAP,Raptors,1630777,Jeremiah Tilmon,Jeremiah,C,,12.000000:00,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,-17.0
2022200418,1612709920,RAP,Raptors,1630580,Joe Wieskamp,Joe,G,,36.000000:21,6.0,18.0,0.333,4.0,10.0,0.4,1.0,2.0,0.5,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,18.0,-11.0
2022200418,1612709920,RAP,Raptors,1630288,Jeff Dowtin Jr.,Jeff,G,,34.000000:43,8.0,15.0,0.533,4.0,6.0,0.667,1.0,1.0,1.0,0.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,21.0,2.0
2022200418,1612709920,RAP,Raptors,1630283,Kylor Kelley,Kylor,,,20.000000:42,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0,0.0,1.0,2.0,2.0,4.0,8.0,-4.0
2022200418,1612709920,RAP,Raptors,1631458,Darryl Morsell,Darryl,,,26.000000:37,9.0,16.0,0.563,0.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,2.0,2.0,0.0,5.0,2.0,21.0,-14.0
2022200418,1612709920,RAP,Raptors,1631122,Gabe Brown,Gabe,,,25.000000:15,1.0,8.0,0.125,1.0,5.0,0.2,1.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,5.0,-24.0
2022200418,1612709920,RAP,Raptors,1631388,Keith Williams,Keith,,,10.000000:22,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,0.333,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,-20.0
2022200418,1612709920,RAP,Raptors,1628753,Tra-Deon Hollins,Tra-Deon,,,3.000000:08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-7.0
2022200418,1612709920,RAP,Raptors,1641598,Koby McEwen,Koby,,,4.000000:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.0
