GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022200915,1610612758,Kings,SAC,Sacramento,240.000000:00,45,85,0.529,18,43,0.419,16,24,0.667,13,35,48,32,7,1,19,21,124,9.0
0022200915,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,41,86,0.477,16,40,0.4,17,23,0.739,9,28,37,24,10,0,14,19,115,-9.0
