GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022200272,1612709920,RAP,Raptors,1631199,Ron Harper Jr.,Ron,F,,38.000000:00,8.0,15.0,0.533,3.0,6.0,0.5,2.0,2.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,3.0,4.0,23.0,10.0
2022200272,1612709920,RAP,Raptors,1641501,Ryan Hawkins,Ryan,F,,24.000000:55,4.0,8.0,0.5,3.0,6.0,0.5,1.0,1.0,1.0,2.0,5.0,7.0,2.0,0.0,0.0,1.0,2.0,13.0,3.0
2022200272,1612709920,RAP,Raptors,1631132,Christian Koloko,Christian,C,,25.000000:00,5.0,7.0,0.714,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,12.0,7.0
2022200272,1612709920,RAP,Raptors,1630525,David Johnson,David,G,,18.000000:57,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,5.0,8.0,-3.0
2022200272,1612709920,RAP,Raptors,1630288,Jeff Dowtin Jr.,Jeff,G,,33.000000:29,8.0,11.0,0.727,2.0,3.0,0.667,3.0,3.0,1.0,1.0,6.0,7.0,6.0,3.0,1.0,0.0,2.0,22.0,-3.0
2022200272,1612709920,RAP,Raptors,1631122,Gabe Brown,Gabe,,,30.000000:22,7.0,14.0,0.5,5.0,11.0,0.455,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,12.0
2022200272,1612709920,RAP,Raptors,1629617,Reggie Perry,Reggie,,,23.000000:00,5.0,15.0,0.333,2.0,5.0,0.4,1.0,1.0,1.0,1.0,9.0,10.0,1.0,0.0,0.0,3.0,3.0,13.0,-6.0
2022200272,1612709920,RAP,Raptors,1629200,Aaron Epps,Aaron,,,4.000000:18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0
2022200272,1612709920,RAP,Raptors,1631458,Darryl Morsell,Darryl,,,22.000000:45,1.0,5.0,0.2,0.0,1.0,0.0,2.0,3.0,0.667,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,6.0,-10.0
2022200272,1612709920,RAP,Raptors,1628753,Tra-Deon Hollins,Tra-Deon,,,19.000000:14,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,7.0,-2.0
2022200272,1612709920,RAP,Raptors,1630625,Dalano Banton,Dalano,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
