GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022200254,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,43,88,0.489,8,24,0.333,25,32,0.781,11,27,38,25,5,5,14,18,119,-10.0
0022200254,1610612752,Knicks,NYK,New York,240.000000:00,51,97,0.526,11,34,0.324,16,20,0.8,14,34,48,21,10,2,13,28,129,10.0
