GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400156,1610612752,Knicks,NYK,New York,240.000000:00,44,80,0.55,11,25,0.44,14,19,0.737,11,17,28,30,9,3,12,22,113,-4.0
0021400156,1610612749,Bucks,MIL,Milwaukee,240.000000:00,43,78,0.551,9,17,0.529,22,27,0.815,17,27,44,30,5,0,16,24,117,4.0
