GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400215,1610612761,TOR,Toronto,203082,Terrence Ross,Terrence,F,,21.000000:42,4.0,7.0,0.571,2.0,4.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,-1.0
0021400215,1610612761,TOR,Toronto,101161,Amir Johnson,Amir,F,,27.000000:34,5.0,8.0,0.625,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,10.0,6.0
0021400215,1610612761,TOR,Toronto,202685,Jonas Valančiūnas,Jonas,C,,23.000000:36,4.0,8.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,2.0,5.0,7.0,0.0,0.0,1.0,1.0,2.0,11.0,-1.0
0021400215,1610612761,TOR,Toronto,201942,DeMar DeRozan,DeMar,G,,32.000000:39,8.0,16.0,0.5,2.0,3.0,0.667,9.0,9.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,5.0,2.0,27.0,7.0
0021400215,1610612761,TOR,Toronto,200768,Kyle Lowry,Kyle,G,,32.000000:37,3.0,12.0,0.25,2.0,6.0,0.333,6.0,8.0,0.75,1.0,5.0,6.0,13.0,1.0,0.0,1.0,4.0,14.0,14.0
0021400215,1610612761,TOR,Toronto,101150,Lou Williams,Lou,,,26.000000:18,6.0,11.0,0.545,4.0,6.0,0.667,6.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,22.0,12.0
0021400215,1610612761,TOR,Toronto,202335,Patrick Patterson,Patrick,,,20.000000:58,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,2.0,1.0,4.0,3.0,2.0
0021400215,1610612761,TOR,Toronto,101236,Chuck Hayes,Chuck,,,17.000000:25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0
0021400215,1610612761,TOR,Toronto,201949,James Johnson,James,,,20.000000:24,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,9.0
0021400215,1610612761,TOR,Toronto,202349,Greivis Vasquez,Greivis,,,16.000000:47,8.0,12.0,0.667,3.0,6.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,21.0,-3.0
0021400215,1610612761,TOR,Toronto,202361,Landry Fields,Landry,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021400215,1610612761,TOR,Toronto,203512,Lucas Nogueira,Lucas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021400215,1610612761,TOR,Toronto,201880,Greg Stiemsma,Greg,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021400215,1610612737,ATL,Atlanta,201960,DeMarre Carroll,DeMarre,F,,38.000000:43,5.0,11.0,0.455,2.0,4.0,0.5,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,14.0,-6.0
0021400215,1610612737,ATL,Atlanta,200794,Paul Millsap,Paul,F,,35.000000:57,3.0,9.0,0.333,0.0,3.0,0.0,2.0,4.0,0.5,3.0,2.0,5.0,4.0,1.0,0.0,1.0,2.0,8.0,-7.0
0021400215,1610612737,ATL,Atlanta,201143,Al Horford,Al,C,,32.000000:16,11.0,16.0,0.688,0.0,1.0,0.0,1.0,2.0,0.5,2.0,7.0,9.0,4.0,0.0,2.0,1.0,1.0,23.0,-2.0
0021400215,1610612737,ATL,Atlanta,2594,Kyle Korver,Kyle,G,,36.000000:32,6.0,9.0,0.667,4.0,6.0,0.667,3.0,3.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,3.0,2.0,19.0,1.0
0021400215,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,34.000000:07,7.0,14.0,0.5,2.0,3.0,0.667,8.0,8.0,1.0,0.0,3.0,3.0,12.0,1.0,0.0,5.0,5.0,24.0,-3.0
0021400215,1610612737,ATL,Atlanta,203544,Pero Antic,Pero,,,17.000000:01,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,-4.0
0021400215,1610612737,ATL,Atlanta,203118,Mike Scott,Mike,,,10.000000:46,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,-9.0
0021400215,1610612737,ATL,Atlanta,202714,Shelvin Mack,Shelvin,,,15.000000:02,1.0,7.0,0.143,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,-10.0
0021400215,1610612737,ATL,Atlanta,203471,Dennis Schröder,Dennis,,,15.000000:55,5.0,6.0,0.833,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,13.0,-12.0
0021400215,1610612737,ATL,Atlanta,203145,Kent Bazemore,Kent,,,3.000000:41,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-3.0
0021400215,1610612737,ATL,Atlanta,1882,Elton Brand,Elton,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021400215,1610612737,ATL,Atlanta,203098,John Jenkins,John,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021400215,1610612737,ATL,Atlanta,203488,Mike Muscala,Mike,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
