GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400979,1610612749,Bucks,MIL,Milwaukee,240.000000:00,30,72,0.417,5,19,0.263,18,27,0.667,8,29,37,17,6,3,15,18,83,-13.0
0021400979,1610612763,Grizzlies,MEM,Memphis,240.000000:00,37,78,0.474,8,14,0.571,14,16,0.875,8,28,36,23,10,3,14,21,96,13.0
