GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400326,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,38,87,0.437,7,26,0.269,20,22,0.909,11,35,46,22,9,11,11,23,103,9.0
0021400326,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,31,85,0.365,9,28,0.321,23,30,0.767,15,33,48,20,5,4,14,20,94,-9.0
