GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400012,1610612762,Jazz,UTA,Utah,240.000000:00,38,81,0.469,3,18,0.167,14,17,0.824,13,21,34,16,8,6,13,16,93,-11.0
0021400012,1610612745,Rockets,HOU,Houston,240.000000:00,40,77,0.519,14,27,0.519,10,14,0.714,8,27,35,18,7,6,18,23,104,11.0
