GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022300322,1612709926,Hustle,MHU,Memphis,240.000000:00,41,84,0.488,14,32,0.438,10,11,0.909,9,26,35,23,11,7,17,17,112,-12.0
2022300322,1612709913,Squadron,BHM,Birmingham,240.000000:00,44,89,0.494,15,30,0.5,13,15,0.867,15,28,43,30,9,4,16,13,124,12.0
