GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022301004,1610612753,Magic,ORL,Orlando,240.000000:00,47,86,0.547,14,36,0.389,13,19,0.684,10,30,40,33,12,4,14,16,121,15.0
0022301004,1610612740,Pelicans,NOP,New Orleans,240.000000:00,42,78,0.538,6,20,0.3,16,21,0.762,3,30,33,24,11,1,18,18,106,-15.0
