GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022300187,1612709927,Herd,WIS,Wisconsin,240.000000:00,37,84,0.44,9,23,0.391,9,9,1.0,14,27,41,21,5,5,13,18,102,-5.0
2022300187,1612709909,Blue Coats,DEL,Delaware,240.000000:00,37,81,0.457,17,40,0.425,13,17,0.765,14,30,44,25,8,4,14,18,107,5.0
