GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022300518,1612709917,Gold,GRG,Grand Rapids,240.000000:00,36,86,0.419,19,40,0.475,7,12,0.583,9,30,39,27,7,5,15,18,101,-26.0
2022300518,1612709928,Go-Go,CCG,Capital City,240.000000:00,45,88,0.511,16,34,0.471,13,14,0.929,10,40,50,27,9,5,11,14,127,26.0
