GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022301087,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,34.000000:23,9.0,19.0,0.474,4.0,10.0,0.4,3.0,3.0,1.0,0.0,10.0,10.0,4.0,2.0,1.0,4.0,2.0,25.0,14.0
0022301087,1610612738,BOS,Boston,201143,Al Horford,Al,F,,24.000000:50,6.0,11.0,0.545,3.0,6.0,0.5,0.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,8.0
0022301087,1610612738,BOS,Boston,204001,Kristaps Porziņģis,Kristaps,C,,30.000000:16,6.0,10.0,0.6,1.0,3.0,0.333,7.0,8.0,0.875,2.0,5.0,7.0,5.0,0.0,1.0,1.0,1.0,20.0,11.0
0022301087,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,30.000000:20,1.0,11.0,0.091,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,6.0
0022301087,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,35.000000:39,7.0,15.0,0.467,4.0,10.0,0.4,1.0,1.0,1.0,2.0,7.0,9.0,5.0,0.0,1.0,2.0,3.0,19.0,13.0
0022301087,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,,13.000000:12,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0
0022301087,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27.000000:56,3.0,7.0,0.429,0.0,4.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,5.0,0.0,0.0,1.0,4.0,7.0,6.0
0022301087,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,24.000000:14,9.0,13.0,0.692,7.0,11.0,0.636,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,25.0,7.0
0022301087,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,13.000000:11,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
0022301087,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,4.000000:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0
0022301087,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,,1.000000:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022301087,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301087,1610612766,CHA,Charlotte,1641706,Brandon Miller,Brandon,F,,40.000000:21,7.0,15.0,0.467,3.0,6.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,4.0,19.0,-5.0
0022301087,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,42.000000:39,10.0,23.0,0.435,3.0,9.0,0.333,3.0,3.0,1.0,1.0,10.0,11.0,8.0,0.0,0.0,1.0,0.0,26.0,-13.0
0022301087,1610612766,CHA,Charlotte,1629684,Grant Williams,Grant,C,,33.000000:01,10.0,16.0,0.625,2.0,4.0,0.5,1.0,2.0,0.5,3.0,4.0,7.0,2.0,0.0,0.0,1.0,3.0,23.0,0.0
0022301087,1610612766,CHA,Charlotte,1630544,Tre Mann,Tre,G,,25.000000:35,2.0,7.0,0.286,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,4.0,-22.0
0022301087,1610612766,CHA,Charlotte,203995,Vasilije Micić,Vasilije,G,,36.000000:57,5.0,13.0,0.385,1.0,6.0,0.167,2.0,2.0,1.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,1.0,13.0,-1.0
0022301087,1610612766,CHA,Charlotte,1629716,Marques Bolden,Marques,,,14.000000:59,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,-14.0
0022301087,1610612766,CHA,Charlotte,1630197,Aleksej Pokusevski,Aleksej,,,15.000000:37,1.0,7.0,0.143,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,-3.0
0022301087,1610612766,CHA,Charlotte,202722,Davis Bertans,Davis,,,22.000000:42,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,-15.0
