GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300957,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,F,,33.000000:55,3.0,9.0,0.333,0.0,3.0,0.0,4.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,10.0,-11.0
0022300957,1610612764,WAS,Washington,1630166,Deni Avdija,Deni,F,,36.000000:02,10.0,13.0,0.769,0.0,1.0,0.0,4.0,5.0,0.8,2.0,7.0,9.0,5.0,3.0,0.0,2.0,0.0,24.0,-9.0
0022300957,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,C,,30.000000:50,8.0,10.0,0.8,0.0,1.0,0.0,7.0,7.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,5.0,2.0,23.0,-17.0
0022300957,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,G,,26.000000:55,4.0,9.0,0.444,3.0,7.0,0.429,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,11.0,-5.0
0022300957,1610612764,WAS,Washington,1626145,Tyus Jones,Tyus,G,,30.000000:57,5.0,11.0,0.455,3.0,6.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,0.0,13.0,-19.0
0022300957,1610612764,WAS,Washington,1629673,Jordan Poole,Jordan,,,31.000000:32,10.0,19.0,0.526,5.0,12.0,0.417,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,25.0,-6.0
0022300957,1610612764,WAS,Washington,1630647,Eugene Omoruyi,Eugene,,,6.000000:45,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,-8.0
0022300957,1610612764,WAS,Washington,1630215,Jared Butler,Jared,,,13.000000:45,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0
0022300957,1610612764,WAS,Washington,1630264,Anthony Gill,Anthony,,,3.000000:60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0022300957,1610612764,WAS,Washington,1631098,Johnny Davis,Johnny,,,7.000000:33,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-7.0
0022300957,1610612764,WAS,Washington,1631116,Patrick Baldwin Jr.,Patrick,,,11.000000:46,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,-10.0
