GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022301186,1610612764,Wizards,WAS,Washington,240.000000:00,49,103,0.476,14,38,0.368,10,10,1.0,8,28,36,33,9,4,11,16,122,-10.0
0022301186,1610612738,Celtics,BOS,Boston,240.000000:00,51,89,0.573,16,32,0.5,14,21,0.667,10,38,48,29,10,15,14,13,132,10.0
