GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300984,1610612765,Pistons,DET,Detroit,240.000000:00,36,84,0.429,9,29,0.31,13,15,0.867,8,35,43,21,6,3,12,15,94,-25.0
0022300984,1610612738,Celtics,BOS,Boston,240.000000:00,43,95,0.453,22,49,0.449,11,13,0.846,15,38,53,30,8,8,9,9,119,25.0
