GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300793,1610612765,DET,Detroit,1631323,Simone Fontecchio,Simone,F,,33.000000:14,6.0,12.0,0.5,2.0,6.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,-3.0
0022300793,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,F,,35.000000:06,5.0,10.0,0.5,0.0,2.0,0.0,1.0,4.0,0.25,3.0,4.0,7.0,5.0,2.0,3.0,0.0,2.0,11.0,-7.0
0022300793,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,30.000000:09,7.0,11.0,0.636,0.0,0.0,0.0,1.0,1.0,1.0,2.0,11.0,13.0,2.0,0.0,0.0,4.0,3.0,15.0,-3.0
0022300793,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,,31.000000:58,5.0,11.0,0.455,1.0,3.0,0.333,3.0,4.0,0.75,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,14.0,6.0
0022300793,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,30.000000:17,13.0,21.0,0.619,4.0,9.0,0.444,0.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0,0.0,3.0,4.0,30.0,10.0
0022300793,1610612765,DET,Detroit,203095,Evan Fournier,Evan,,,17.000000:34,3.0,4.0,0.75,3.0,4.0,0.75,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,10.0,-18.0
0022300793,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,,10.000000:00,3.0,6.0,0.5,2.0,2.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,9.0,-9.0
0022300793,1610612765,DET,Detroit,1630164,James Wiseman,James,,,17.000000:51,2.0,3.0,0.667,0.0,0.0,0.0,2.0,5.0,0.4,0.0,5.0,5.0,2.0,0.0,1.0,1.0,3.0,6.0,-11.0
0022300793,1610612765,DET,Detroit,1628972,Troy Brown Jr.,Troy,,,12.000000:50,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,-11.0
0022300793,1610612765,DET,Detroit,1629003,Shake Milton,Shake,,,9.000000:50,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-12.0
0022300793,1610612765,DET,Detroit,1630201,Malachi Flynn,Malachi,,,11.000000:11,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,-12.0
0022300793,1610612765,DET,Detroit,1641787,Tosan Evbuomwan,Tosan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300793,1610612765,DET,Detroit,203488,Mike Muscala,Mike,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
