GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300825,1610612759,SAS,San Antonio,1630577,Julian Champagnie,Julian,F,,19.000000:34,1.0,6.0,0.167,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,4.0,2.0,1.0,1.0,2.0,2.0,-1.0
0022300825,1610612759,SAS,San Antonio,1631110,Jeremy Sochan,Jeremy,F,,29.000000:09,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,-21.0
0022300825,1610612759,SAS,San Antonio,1641705,Victor Wembanyama,Victor,C,,26.000000:58,9.0,17.0,0.529,1.0,3.0,0.333,3.0,4.0,0.75,2.0,8.0,10.0,2.0,1.0,5.0,4.0,1.0,22.0,-2.0
0022300825,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,G,,34.000000:18,10.0,19.0,0.526,4.0,8.0,0.5,3.0,4.0,0.75,3.0,6.0,9.0,5.0,0.0,3.0,6.0,1.0,27.0,-14.0
0022300825,1610612759,SAS,San Antonio,1630200,Tre Jones,Tre,G,,29.000000:54,5.0,6.0,0.833,3.0,4.0,0.75,2.0,2.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,3.0,3.0,15.0,-11.0
0022300825,1610612759,SAS,San Antonio,1629640,Keldon Johnson,Keldon,,,3.000000:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0
0022300825,1610612759,SAS,San Antonio,1631104,Blake Wesley,Blake,,,18.000000:18,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,-8.0
0022300825,1610612759,SAS,San Antonio,1628380,Zach Collins,Zach,,,21.000000:02,7.0,17.0,0.412,2.0,3.0,0.667,1.0,5.0,0.2,2.0,6.0,8.0,3.0,1.0,1.0,2.0,2.0,17.0,-17.0
0022300825,1610612759,SAS,San Antonio,1626224,Cedi Osman,Cedi,,,14.000000:35,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,-15.0
0022300825,1610612759,SAS,San Antonio,1631103,Malaki Branham,Malaki,,,28.000000:21,5.0,12.0,0.417,2.0,6.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,14.0,-7.0
