GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300878,1610612756,Suns,PHX,Phoenix,240.000000:00,40,91,0.44,14,39,0.359,16,18,0.889,15,35,50,26,2,7,21,15,110,-8.0
0022300878,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,49,102,0.48,9,31,0.29,11,15,0.733,10,31,41,21,16,8,5,15,118,8.0
