GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400590,1610612764,Wizards,WAS,Washington,240.000000:00,31,73,0.425,4,17,0.235,14,16,0.875,8,29,37,23,6,5,19,26,80,-22.0
0021400590,1610612751,Nets,BKN,Brooklyn,240.000000:00,37,81,0.457,4,12,0.333,24,31,0.774,8,31,39,18,12,4,10,19,102,22.0
