GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400830,1610612755,76ers,PHI,Philadelphia,240.000000:00,40,84,0.476,13,31,0.419,15,28,0.536,9,24,33,27,10,8,12,18,108,-11.0
0021400830,1610612748,Heat,MIA,Miami,240.000000:00,46,83,0.554,11,21,0.524,16,22,0.727,11,34,45,27,6,3,16,20,119,11.0
