GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021300770,1610612742,Mavericks,DAL,Dallas,240.000000:00,37,82,0.451,5,14,0.357,10,12,0.833,7,26,33,20,5,4,8,15,89,-25.0
0021300770,1610612766,Bobcats,CHA,Charlotte,240.000000:00,45,82,0.549,12,24,0.5,12,15,0.8,6,32,38,42,3,7,8,15,114,25.0
