GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021300955,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,34,80,0.425,11,29,0.379,27,34,0.794,8,41,49,18,5,7,13,25,106,8.0
0021300955,1610612745,Rockets,HOU,Houston,240.000000:00,33,79,0.418,9,25,0.36,23,34,0.676,8,37,45,18,7,5,13,22,98,-8.0
