RK,NAME,TEAM,SALARY,YEAR,Pos
65,Tobias Harris,LA Clippers,16000000,2018,F
66,Timofey Mozgov,Brooklyn Nets,16000000,2018,C
67,Ian Mahinmi,Washington Wizards,15944154,2018,C
68,Dennis Schroder,Atlanta Hawks,15500000,2018,PG
69,Tony Parker,San Antonio Spurs,15453126,2018,G
70,DeMarre Carroll,Brooklyn Nets,15400000,2018,F
71,Eric Bledsoe,Milwaukee Bucks,15000000,2018,SG
72,Andre Iguodala,Golden State Warriors,14814815,2018,F
73,JR Smith,Cleveland Cavaliers,14720000,2018,G
74,James Johnson,Miami Heat,14651700,2018,PF
75,Robin Lopez,Chicago Bulls,14357750,2018,C
76,Ricky Rubio,Utah Jazz,14275000,2018,PG
77,Joe Ingles,Utah Jazz,14136364,2018,SG
78,Gorgui Dieng,Minnesota Timberwolves,14112360,2018,C
79,Marvin Williams,Charlotte Hornets,14087500,2018,F
80,Mason Plumlee,Denver Nuggets,14041096,2018,C
81,Taj Gibson,Minnesota Timberwolves,14000000,2018,F
82,Thaddeus Young,Indiana Pacers,13964045,2018,F
83,Brandon Knight,Dallas Mavericks,13618750,2018,PG
84,Cody Zeller,Charlotte Hornets,13528090,2018,C
85,Michael Kidd-Gilchrist,Charlotte Hornets,13000000,2018,F
86,Tyson Chandler,Phoenix Suns,13000000,2018,C
87,Eric Gordon,Houston Rockets,12943020,2018,SG
88,Kenneth Faried,Denver Nuggets,12921348,2018,F
89,Marcin Gortat,Washington Wizards,12782609,2018,C
90,Nikola Vucevic,Orlando Magic,12750000,2018,C
91,Austin Rivers,LA Clippers,12650000,2018,SG
92,Kelly Olynyk,Miami Heat,12537527,2018,PF
93,Jeremy Lin,Brooklyn Nets,12516746,2018,G
94,Miles Plumlee,Atlanta Hawks,12500000,2018,C
95,Jordan Clarkson,Cleveland Cavaliers,12500000,2018,PG
96,Nikola Mirotic,New Orleans Pelicans,12500000,2018,F
97,Zach Randolph,Sacramento Kings,12307692,2018,F
98,Courtney Lee,New York Knicks,12253780,2018,G
99,Solomon Hill,New Orleans Pelicans,12236535,2018,SF
100,Nikola Pekovic,Minnesota Timberwolves,12100000,2018,C
101,Wilson Chandler,Denver Nuggets,12016854,2018,F
102,Kemba Walker,Charlotte Hornets,12000000,2018,PG
103,Derrick Favors,Utah Jazz,12000000,2018,F
104,Dion Waiters,Miami Heat,11550000,2018,G
105,John Henson,Milwaukee Bucks,11327466,2018,F
106,Omer Asik,Chicago Bulls,11286516,2018,C
107,Monta Ellis,Indiana Pacers,11227000,2018,SG
108,Alec Burks,Utah Jazz,10845506,2018,SG
109,Patty Mills,San Antonio Spurs,10714286,2018,PG
110,Tony Snell,Milwaukee Bucks,10607143,2018,SF
111,Terrence Ross,Orlando Magic,10500000,2018,G
112,Bojan Bogdanovic,Indiana Pacers,10500000,2018,SF
113,Mirza Teletovic,Milwaukee Bucks,10500000,2018,PF
114,Robert Covington,Philadelphia 76ers,10464092,2018,PF
115,Iman Shumpert,Cleveland Cavaliers,10337079,2018,G
116,Maurice Harkless,Portland Trail Blazers,10162922,2018,SF
117,Jon Leuer,Detroit Pistons,10002681,2018,F
118,Danny Green,San Antonio Spurs,10000000,2018,F
119,Darren Collison,Indiana Pacers,10000000,2018,PG
120,Jared Dudley,Phoenix Suns,10000000,2018,SF
121,Al Jefferson,Indiana Pacers,10000000,2018,C
122,Meyers Leonard,Portland Trail Blazers,9904495,2018,C
123,Matthew Dellavedova,Milwaukee Bucks,9607500,2018,PG
124,Bogdan Bogdanovic,Sacramento Kings,9412280,2018,SG
125,Josh Richardson,Miami Heat,9367200,2018,SG
126,Norman Powell,Toronto Raptors,9367200,2018,G
127,Andre Roberson,Oklahoma City Thunder,9259260,2018,F
128,Dwight Powell,Dallas Mavericks,9003125,2018,C
129,Gerald Henderson,Philadelphia 76ers,9000000,2018,SG
130,Avery Bradley,LA Clippers,8808989,2018,PG
131,Markieff Morris,Washington Wizards,8600000,2018,PF
132,Jerryd Bayless,Philadelphia 76ers,8575916,2018,G
133,JaMychal Green,Memphis Grizzlies,8533333,2018,F
134,Cristiano Felicio,Chicago Bulls,8470980,2018,PF
135,E'Twaun Moore,New Orleans Pelicans,8445024,2018,G
136,Rudy Gay,San Antonio Spurs,8406000,2018,SF
137,Kosta Koufos,Sacramento Kings,8393000,2018,C
138,Markelle Fultz,Philadelphia 76ers,8339880,2018,PG
139,Garrett Temple,Sacramento Kings,8000000,2018,SF
140,Kevin Garnett,Minnesota Timberwolves,8000000,2018,PF
141,Yi Jianlian,Los Angeles Lakers,8000000,2018,SF
142,Vince Carter,Sacramento Kings,8000000,2018,G
143,Cory Joseph,Indiana Pacers,7945000,2018,PG
144,CJ Miles,Toronto Raptors,7936509,2018,G
145,Shaun Livingston,Golden State Warriors,7692308,2018,G
146,P.J. Tucker,Houston Rockets,7590035,2018,PF
147,Corey Brewer,Oklahoma City Thunder,7579366,2018,F
148,Andrew Wiggins,Minnesota Timberwolves,7574323,2018,SF
149,Kyle Korver,Cleveland Cavaliers,7560000,2018,G
150,Boris Diaw,Utah Jazz,7500000,2018,C
151,Jeremy Lamb,Charlotte Hornets,7488372,2018,SG
152,Darrell Arthur,Denver Nuggets,7464912,2018,F
153,Trevor Ariza,Houston Rockets,7420912,2018,SF
154,Channing Frye,Los Angeles Lakers,7420912,2018,F
155,Festus Ezeli,Portland Trail Blazers,7400000,2018,C
156,Al-Farouq Aminu,Portland Trail Blazers,7319035,2018,SF
157,Cole Aldrich,Minnesota Timberwolves,7300000,2018,C
158,D.J. Augustin,Orlando Magic,7250000,2018,G
159,Dewayne Dedmon,Atlanta Hawks,7200000,2018,C
160,Lance Thomas,New York Knicks,7119650,2018,F
161,D'Angelo Russell,Brooklyn Nets,7019698,2018,G
162,Langston Galloway,Detroit Pistons,7000000,2018,SG
163,Rodney Stuckey,Indiana Pacers,7000000,2018,PG
164,Boban Marjanovic,LA Clippers,7000000,2018,C
165,Lou Williams,LA Clippers,7000000,2018,SG
166,Jae Crowder,Utah Jazz,6796117,2018,PF
167,Carl Landry,Philadelphia 76ers,6500000,2018,PF
168,Ben Simmons,Philadelphia 76ers,6434520,2018,PG
169,Tim Duncan,San Antonio Spurs,6393750,2018,C
170,Ed Davis,Portland Trail Blazers,6352531,2018,C
171,Lonzo Ball,Los Angeles Lakers,6286560,2018,PG
172,Isaiah Thomas,Los Angeles Lakers,6261395,2018,G
173,Karl-Anthony Towns,Minnesota Timberwolves,6216840,2018,C
174,Spencer Hawes,Milwaukee Bucks,6061175,2018,PF
175,Josh McRoberts,Dallas Mavericks,6021175,2018,PF
176,Shelvin Mack,Orlando Magic,6000000,2018,G
177,Ish Smith,Detroit Pistons,6000000,2018,PG
178,Jonathon Simmons,Orlando Magic,6000000,2018,G
179,Alan Williams,Phoenix Suns,6000000,2018,C
180,Milos Teodosic,LA Clippers,6000000,2018,G
181,Wesley Johnson,LA Clippers,5882260,2018,F
182,Alex Abrines,Oklahoma City Thunder,5725000,2018,G
183,Kristaps Porzingis,New York Knicks,5697054,2018,C
184,Jayson Tatum,Boston Celtics,5645400,2018,SF
185,Jared Sullinger,Phoenix Suns,5628000,2018,C
186,Brandon Ingram,Los Angeles Lakers,5519400,2018,SF
187,Patrick Beverley,LA Clippers,5513514,2018,PG
188,Luis Scola,Shanghai Sharks,5500000,2018,F
189,Thabo Sefolosha,Utah Jazz,5500000,2018,F
190,Jason Smith,Washington Wizards,5450000,2018,F
191,Ben McLemore,Memphis Grizzlies,5200000,2018,SG
192,Patrick Patterson,Oklahoma City Thunder,5192000,2018,PF
193,Nick Young,Golden State Warriors,5192000,2018,G
194,Josh Jackson,Phoenix Suns,5090040,2018,SG
195,Mike Muscala,Atlanta Hawks,5000000,2018,C
196,C.J. Watson,Orlando Magic,5000000,2018,PG
197,Dirk Nowitzki,Dallas Mavericks,5000000,2018,F
198,Marcus Morris Sr.,Boston Celtics,5000000,2018,F
199,Dante Exum,Utah Jazz,4992385,2018,G
200,Jonathan Isaac,Orlando Magic,4969080,2018,PF
201,Alexis Ajinca,LA Clippers,4961798,2018,C
202,Jaylen Brown,Boston Celtics,4956480,2018,SG
203,Mike Dunleavy,Atlanta Hawks,4837500,2018,SG
204,Kyle Singler,Oklahoma City Thunder,4666500,2018,F
205,De'Aaron Fox,Sacramento Kings,4609200,2018,PG
206,Ron Baker,New York Knicks,4544000,2018,G
207,Lauri Markkanen,Chicago Bulls,4536120,2018,PF
208,Dragan Bender,Phoenix Suns,4468800,2018,F
209,Devin Harris,Denver Nuggets,4402546,2018,G
210,Justin Holiday,Chicago Bulls,4384616,2018,SF
211,Greivis Vasquez,Brooklyn Nets,4347826,2018,PG
212,Jamal Crawford,Minnesota Timberwolves,4328000,2018,G
213,Emmanuel Mudiay,New York Knicks,4294480,2018,G
214,Kris Dunn,Chicago Bulls,4221000,2018,G
215,Nerlens Noel,Dallas Mavericks,4187599,2018,C
216,Alex Len,Phoenix Suns,4187599,2018,C
217,Frank Ntilikina,New York Knicks,4155720,2018,PG
218,Julius Randle,Los Angeles Lakers,4149242,2018,PF
219,Leandro Barbosa,Flamengo Flamengo,4000000,2018,G
220,Jordan Hill,Minnesota Timberwolves,4000000,2018,C
221,Jonas Jerebko,Utah Jazz,4000000,2018,F
222,Nemanja Bjelica,Minnesota Timberwolves,3949999,2018,PF
223,Stanley Johnson,Detroit Pistons,3940402,2018,SF
224,J.J. Barea,Dallas Mavericks,3903900,2018,G
225,Quincy Pondexter,Chicago Bulls,3853931,2018,F
226,Willie Cauley-Stein,Sacramento Kings,3704160,2018,C
227,Buddy Hield,Sacramento Kings,3675480,2018,SG
228,Frank Kaminsky,Charlotte Hornets,3627842,2018,PF
229,Drew Gooden,Washington Wizards,3547000,2018,PF
230,Will Barton,Denver Nuggets,3533333,2018,G
231,Paul Pierce,LA Clippers,3527920,2018,SF
232,Mike Miller,Denver Nuggets,3500000,2018,SG
233,Zaza Pachulia,Golden State Warriors,3477600,2018,C
234,Nene Hilario,Houston Rockets,3477600,2018,C
235,Jodie Meeks,Washington Wizards,3454500,2018,G
236,Justise Winslow,Miami Heat,3448926,2018,PF
237,Malik Monk,Charlotte Hornets,3447480,2018,SG
238,Myles Turner,Indiana Pacers,3410284,2018,C
239,Troy Daniels,Phoenix Suns,3408520,2018,G
240,Jamal Murray,Denver Nuggets,3355320,2018,PG
241,Rajon Rondo,New Orleans Pelicans,3300000,2018,PG
242,Doug McDermott,Dallas Mavericks,3294994,2018,SF
243,Tyreke Evans,Memphis Grizzlies,3290000,2018,G
244,Tarik Black,Houston Rockets,3290000,2018,F
245,Anthony Tolliver,Detroit Pistons,3290000,2018,PF
246,Luke Kennard,Detroit Pistons,3275280,2018,SG
247,Cameron Payne,Chicago Bulls,3263294,2018,PG
248,Dennis Smith Jr.,Dallas Mavericks,3218280,2018,PG
249,Kelly Oubre Jr.,Washington Wizards,3208630,2018,SG
250,Ekpe Udoh,Utah Jazz,3200000,2018,F
251,T.J. Warren,Phoenix Suns,3152931,2018,SF
252,Marquese Chriss,Phoenix Suns,3073800,2018,SF
253,Zach Collins,Portland Trail Blazers,3057240,2018,PF
254,Seth Curry,Charlotte Hornets,3028410,2018,SG
255,Mindaugas Kuzminskas,New York Knicks,3025035,2018,F
256,Justin Hamilton,Beijing Ducks,3000000,2018,C
257,Tomas Satoransky,Washington Wizards,3000000,2018,SG
258,Tibor Pleiss,Philadelphia 76ers,3000000,2018,C
259,Bam Adebayo,Miami Heat,2955840,2018,C
260,Jakob Poeltl,Toronto Raptors,2947320,2018,C
261,Jusuf Nurkic,Portland Trail Blazers,2947305,2018,C
262,Thon Maker,Milwaukee Bucks,2799720,2018,F
263,Cedi Osman,Cleveland Cavaliers,2775000,2018,SF
264,Domantas Sabonis,Indiana Pacers,2659800,2018,PF
265,Jerian Grant,Chicago Bulls,2639314,2018,G
266,Donovan Mitchell,Utah Jazz,2621280,2018,SG
267,Gary Harris,Denver Nuggets,2550055,2018,SG
268,Delon Wright,Toronto Raptors,2536898,2018,SG
269,D.J. Wilson,Milwaukee Bucks,2534280,2018,F
270,Taurean Prince,Atlanta Hawks,2526840,2018,PF
271,Dario Saric,Philadelphia 76ers,2526840,2018,PF
272,Justin Anderson,Philadelphia 76ers,2516048,2018,F
273,Manu Ginobili,San Antonio Spurs,2500000,2018,G
274,Reggie Bullock Jr.,Detroit Pistons,2500000,2018,SF
275,Bobby Portis,Chicago Bulls,2494346,2018,F
276,Rondae Hollis Jefferson,Brooklyn Nets,2470357,2018,SF
277,Kendrick Perkins,Cleveland Cavaliers,2445085,2018,C
278,Trey Lyles,Denver Nuggets,2441400,2018,PF
279,T.J. Leaf,Indiana Pacers,2407560,2018,PF
280,Justin Jackson,Sacramento Kings,2365560,2018,F
281,Shabazz Napier,Portland Trail Blazers,2361360,2018,G
282,Clint Capela,Houston Rockets,2334528,2018,C
283,Devin Booker,Phoenix Suns,2319360,2018,SG
284,John Collins,Atlanta Hawks,2299080,2018,PF
285,Denzel Valentine,Chicago Bulls,2280600,2018,G
286,Larry Nance Jr.,Cleveland Cavaliers,2272391,2018,PF
287,Justin Patton,Minnesota Timberwolves,2247480,2018,C
288,Brandon Jennings,Milwaukee Bucks,2222803,2018,G
289,Mo Williams,Denver Nuggets,2194500,2018,PG
290,Kyle Anderson,San Antonio Spurs,2151704,2018,SF
291,Darius Miller,New Orleans Pelicans,2100000,2018,SF
292,Juancho Hernangomez,Denver Nuggets,2076840,2018,PF
293,Sean Kilpatrick,Chicago Bulls,2054856,2018,G
294,Kendall Marshall,Milwaukee Bucks,2048257,2018,PG
295,OG Anunoby,Toronto Raptors,2034120,2018,SF
296,Jarrett Allen,Brooklyn Nets,2034120,2018,C
297,Terry Rozier,Boston Celtics,1988520,2018,SG
298,Kevin Seraphin,Indiana Pacers,1974159,2018,C
299,Ante Zizic,Cleveland Cavaliers,1952760,2018,C
300,Tyler Zeller,Milwaukee Bucks,1933941,2018,C
301,Rashad Vaughn,Orlando Magic,1889040,2018,G
302,Harry Giles III,Charlotte Hornets,1859400,2018,PF
303,Henry Ellenson,Detroit Pistons,1857480,2018,PF
304,Eric Moreland,Detroit Pistons,1826300,2018,C
305,Sam Dekker,LA Clippers,1794600,2018,F
306,Terrance Ferguson,Oklahoma City Thunder,1785000,2018,SF
307,Furkan Korkmaz,Philadelphia 76ers,1740000,2018,SG
308,Caris LeVert,Brooklyn Nets,1702800,2018,SG
309,Malik Beasley,Denver Nuggets,1700640,2018,SG
310,Spencer Dinwiddie,Brooklyn Nets,1656092,2018,PG
311,Julyan Stone,Charlotte Hornets,1656092,2018,G
312,DeAndre' Bembry,Atlanta Hawks,1634640,2018,SG
313,Richaun Holmes,Philadelphia 76ers,1600520,2018,F
314,T.J. McConnell,Philadelphia 76ers,1600520,2018,PG
315,Dwight Buycks,Detroit Pistons,1600520,2018,G
316,Tyler Lydon,Denver Nuggets,1579440,2018,F
317,Archie Goodwin,Portland Trail Blazers,1577230,2018,SG
318,Ryan Kelly,Atlanta Hawks,1577230,2018,PF
319,Jeff Withey,Dallas Mavericks,1577230,2018,C
320,Malachi Richardson,Toronto Raptors,1569360,2018,G
321,Caron Butler,Sacramento Kings,1551659,2018,SF
322,Isaiah Taylor,Atlanta Hawks,1544951,2018,G
323,Trey Burke,New York Knicks,1544951,2018,PG
324,Troy Williams,New York Knicks,1544951,2018,F
325,Quinn Cook,Golden State Warriors,1544951,2018,PG
326,Malcolm Brogdon,Milwaukee Bucks,1544951,2018,PG
327,Pascal Siakam,Toronto Raptors,1544951,2018,PF
328,Rodney McGruder,Miami Heat,1544951,2018,G
329,Willy Hernangomez,Charlotte Hornets,1544951,2018,C
330,Mitch McGary,Oklahoma City Thunder,1526040,2018,PF
331,Joffrey Lauvergne,San Antonio Spurs,1524305,2018,F
332,Jerami Grant,Oklahoma City Thunder,1524305,2018,SF
333,Johnny O'Bryant III,Charlotte Hornets,1524305,2018,F
334,Tyler Ennis,Los Angeles Lakers,1524305,2018,G
335,Elijah Millsap,Denver Nuggets,1524305,2018,F
336,Marcelinho Huertas,Houston Rockets,1500000,2018,PG
337,Omri Casspi,Golden State Warriors,1471382,2018,F
338,Tyus Jones,Minnesota Timberwolves,1471382,2018,PG
339,KJ McDaniels,Oklahoma City Thunder,1471382,2018,F
340,Raymond Felton,Oklahoma City Thunder,1471382,2018,G
341,Nick Collison,Oklahoma City Thunder,1471382,2018,F
342,Josh Huestis,Oklahoma City Thunder,1471382,2018,F
343,JaVale McGee,Golden State Warriors,1471382,2018,C
344,Anthony Morrow,Portland Trail Blazers,1471382,2018,SG
345,Montrezl Harrell,LA Clippers,1471382,2018,C
346,Kris Humphries,Philadelphia 76ers,1471382,2018,PF
347,Damjan Rudez,Orlando Magic,1471382,2018,SF
348,Aaron Brooks,Minnesota Timberwolves,1471382,2018,G
349,Axel Toupane,Milwaukee Bucks,1471382,2018,SG
350,Pat Connaughton,Portland Trail Blazers,1471382,2018,SG
351,Mario Chalmers,Memphis Grizzlies,1471382,2018,G
352,Rakeem Christmas,Indiana Pacers,1471382,2018,PF
353,Damien Wilkins,Indiana Pacers,1471382,2018,SG
354,Luc Mbah a Moute,Houston Rockets,1471382,2018,F
355,Kevon Looney,Golden State Warriors,1471382,2018,F
356,Andrew Bogut,Los Angeles Lakers,1471382,2018,C
357,David West,Golden State Warriors,1471382,2018,F
358,Chris McCullough,Washington Wizards,1471382,2018,F
359,Beno Udrih,Detroit Pistons,1471382,2018,PG
360,Nikola Jokic,Denver Nuggets,1471382,2018,C
361,Donald Sloan,Denver Nuggets,1471382,2018,G
362,Josh Childress,Maccabi Haifa Maccabi Haifa,1471382,2018,F
363,Salah Mejri,Dallas Mavericks,1471382,2018,C
364,Maalik Wayns,Dallas Mavericks,1471382,2018,PG
365,Jarell Martin,Memphis Grizzlies,1471382,2018,F
366,Raul Neto,Utah Jazz,1471382,2018,PG
367,Willie Reed,Detroit Pistons,1471382,2018,C
368,Tony Allen,New Orleans Pelicans,1471382,2018,SG
369,Ian Clark,New Orleans Pelicans,1471382,2018,G
370,Perry Jones,New Orleans Pelicans,1471382,2018,SF
371,Jeremy Evans,Atlanta Hawks,1471382,2018,F
372,Caleb Swanigan,Portland Trail Blazers,1465920,2018,F
373,Jordan Adams,Memphis Grizzlies,1465080,2018,SG
374,Richard Jefferson,Denver Nuggets,1454756,2018,F
375,Kyle Kuzma,Los Angeles Lakers,1423560,2018,SF
376,Tony Bradley,Utah Jazz,1414920,2018,C
377,Derrick White,San Antonio Spurs,1404600,2018,PG
378,Josh Hart,Los Angeles Lakers,1394520,2018,SG
379,Timothe Luwawu-Cabarrot,Philadelphia 76ers,1386600,2018,SG
380,Josh Smith,New Orleans Pelicans,1379940,2018,PF
381,Jaylen Morris,Atlanta Hawks,1378242,2018,F
382,Khem Birch,Orlando Magic,1378242,2018,C
383,Wes Iwundu,Orlando Magic,1378242,2018,F
384,Damyean Dotson,New York Knicks,1378242,2018,SG
385,Rodney Purvis,Orlando Magic,1378242,2018,G
386,Sterling Brown,Milwaukee Bucks,1378242,2018,SF
387,Tyler Dorsey,Atlanta Hawks,1378242,2018,G
388,Jordan Bell,Golden State Warriors,1378242,2018,F
389,Alfonzo McKinnie,Toronto Raptors,1378242,2018,F
390,Ike Anigbogu,Indiana Pacers,1378242,2018,C
391,Alex Poythress,Indiana Pacers,1378242,2018,F
392,Guillermo Hernangomez,New York Knicks,1350000,2018,C
393,Sasha Kaun,Philadelphia 76ers,1333240,2018,C
394,Brice Johnson,Memphis Grizzlies,1331160,2018,PF
395,Davis Bertans,San Antonio Spurs,1312611,2018,SF
396,Patrick McCaw,Golden State Warriors,1312611,2018,SF
397,Kyle Wiltjer,Toronto Raptors,1312611,2018,F
398,Daniel Ochefu,Washington Wizards,1312611,2018,PF
399,Carrick Felix,Washington Wizards,1312611,2018,SG
400,Semaj Christon,Oklahoma City Thunder,1312611,2018,PG
401,Stephen Zimmerman,San Antonio Spurs,1312611,2018,C
402,Tyler Ulis,Phoenix Suns,1312611,2018,G
403,Chinanu Onuaku,Houston Rockets,1312611,2018,C
404,Patricio Garino,Orlando Magic,1312611,2018,SG
405,Skal Labissiere,Sacramento Kings,1312611,2018,C
406,Dorian Finney-Smith,Dallas Mavericks,1312611,2018,PF
407,Bryn Forbes,San Antonio Spurs,1312611,2018,SG
408,Cheick Diallo,New Orleans Pelicans,1312611,2018,F
409,AJ Hammons,Miami Heat,1312611,2018,C
410,Ivica Zubac,Los Angeles Lakers,1312611,2018,C
411,Yogi Ferrell,Dallas Mavericks,1312611,2018,PG
412,DeQuan Jones,Indiana Pacers,1312611,2018,SF
413,Deyonta Davis,Memphis Grizzlies,1312611,2018,F
414,Andrew Harrison,Memphis Grizzlies,1312611,2018,G
415,Michael Gbinije,Golden State Warriors,1312611,2018,SG
416,Isaiah Whitehead,Brooklyn Nets,1312611,2018,G
417,Kalin Lucas,Detroit Pistons,1312611,2018,G
418,Chasson Randle,Minnesota Timberwolves,1312611,2018,G
419,Damian Jones,Golden State Warriors,1312611,2018,C
420,Sheldon Mac,Cleveland Cavaliers,1312611,2018,G
421,Diamond Stone,Chicago Bulls,1312611,2018,C
422,Paul Zipser,Chicago Bulls,1312611,2018,F
423,Wayne Selden,Memphis Grizzlies,1312611,2018,G
424,Jarrod Uthoff,New Orleans Pelicans,1312611,2018,F
425,Jake Layman,Portland Trail Blazers,1312611,2018,F
426,Nicolas Brussino,Atlanta Hawks,1312611,2018,SF
427,Dejounte Murray,San Antonio Spurs,1312611,2018,SG
428,Khris Middleton,Milwaukee Bucks,1300000,2018,SF
429,Semi Ojeleye,Boston Celtics,1291892,2018,PF
430,Livio Jean-Charles,San Antonio Spurs,1188840,2018,SF
431,Frank Mason III,Sacramento Kings,1184385,2018,G
432,Abdel Nader,Boston Celtics,1167333,2018,SF
433,Tony Wroten,Memphis Grizzlies,1050961,2018,SG
434,John Jenkins,New York Knicks,1050961,2018,G
435,Chris Johnson,Houston Rockets,1050961,2018,SG
436,Anthony Bennett,Houston Rockets,1015696,2018,F
437,Andrew Goudelock,Houston Rockets,1015696,2018,PG
438,Isaiah Canaan,Phoenix Suns,997547,2018,G
439,Jarnell Stokes,Memphis Grizzlies,980431,2018,C
440,Henry Sims,Utah Jazz,980431,2018,C
441,Chris Wright,Oklahoma City Thunder,980431,2018,SF
442,Jordan Farmar,Sacramento Kings,980431,2018,PG
443,Greg Stiemsma,Portland Trail Blazers,980431,2018,C
444,Cory Jefferson,Philadelphia 76ers,980431,2018,F
445,Elton Brand,Philadelphia 76ers,980431,2018,PF
446,Arinze Onuaku,Orlando Magic,980431,2018,PF
447,Lou Amundson,New York Knicks,980431,2018,PF
448,Marcus Thornton,Brooklyn Nets,980431,2018,SG
449,Toure' Murry,Minnesota Timberwolves,980431,2018,SF
450,John Lucas III,Minnesota Timberwolves,980431,2018,PG
451,Rasual Butler,Minnesota Timberwolves,980431,2018,SF
452,Orlando Johnson,Milwaukee Bucks,980431,2018,SG
453,Xavier Henry,Milwaukee Bucks,980431,2018,SG
454,Steve Novak,Milwaukee Bucks,980431,2018,SF
455,Dorell Wright,LA Clippers,980431,2018,SF
456,Shayne Whittington,Indiana Pacers,980431,2018,PF
457,Pablo Prigioni,Houston Rockets,980431,2018,PG
458,Phil Pressey,Golden State Warriors,980431,2018,PG
459,Devyn Marble,Golden State Warriors,980431,2018,G
460,Elliot Williams,Golden State Warriors,980431,2018,SG
461,Cameron Bairstow,Detroit Pistons,980431,2018,PF
462,Jorge Gutierrez,Denver Nuggets,980431,2018,G
463,Robbie Hummel,Denver Nuggets,980431,2018,SF
464,Anderson Varejao,Cleveland Cavaliers,980431,2018,C
465,Chris Andersen,Charlotte Hornets,980431,2018,PF
466,Robert Sacre,New Orleans Pelicans,980431,2018,C
467,Will Bynum,Atlanta Hawks,980431,2018,PG
468,Rade Zagorac,Memphis Grizzlies,950000,2018,SF
