RK,NAME,TEAM,SALARY,YEAR,Pos
82,Lance Stephenson,Memphis Grizzlies,9000000,2016,G
83,Iman Shumpert,Cleveland Cavaliers,8988765,2016,G
84,Kevin Garnett,Minnesota Timberwolves,8500000,2016,PF
85,Ryan Anderson,New Orleans Pelicans,8500000,2016,PF
86,Taj Gibson,Chicago Bulls,8500000,2016,F
87,Brandon Jennings,Orlando Magic,8344497,2016,G
88,Dirk Nowitzki,Dallas Mavericks,8333334,2016,F
89,Corey Brewer,Houston Rockets,8229375,2016,F
90,Trevor Ariza,Houston Rockets,8193030,2016,SF
91,Channing Frye,Cleveland Cavaliers,8193029,2016,F
92,Al-Farouq Aminu,Portland Trail Blazers,8042895,2016,SF
93,Arron Afflalo,New York Knicks,8000000,2016,G
94,Jeff Teague,Atlanta Hawks,8000000,2016,PG
95,O.J. Mayo,Milwaukee Bucks,8000000,2016,SG
96,George Hill,Indiana Pacers,8000000,2016,PG
97,Markieff Morris,Washington Wizards,8000000,2016,PF
98,Ersan Ilyasova,Orlando Magic,7900000,2016,PF
99,Avery Bradley,Boston Celtics,7730337,2016,PG
100,Kosta Koufos,Sacramento Kings,7700000,2016,C
101,Boris Diaw,San Antonio Spurs,7500000,2016,C
102,Pau Gasol,Chicago Bulls,7448760,2016,PF
103,Jose Calderon,New York Knicks,7402812,2016,G
104,JJ Redick,LA Clippers,7085000,2016,SG
105,Anthony Davis,New Orleans Pelicans,7070730,2016,PF
106,Marvin Williams,Charlotte Hornets,7000000,2016,F
107,Cory Joseph,Toronto Raptors,7000000,2016,PG
108,Rodney Stuckey,Indiana Pacers,7000000,2016,PG
109,Lou Williams,Los Angeles Lakers,7000000,2016,SG
110,Ed Davis,Portland Trail Blazers,6980802,2016,C
111,Isaiah Thomas,Boston Celtics,6912869,2016,G
112,Jae Crowder,Boston Celtics,6796117,2016,PF
113,Greivis Vasquez,Milwaukee Bucks,6600000,2016,PG
114,Aron Baynes,Detroit Pistons,6500000,2016,C
115,Carl Landry,Philadelphia 76ers,6500000,2016,PF
116,Patrick Beverley,Houston Rockets,6486486,2016,PG
117,Michael Kidd-Gilchrist,Charlotte Hornets,6331404,2016,F
118,Jarrett Jack,Brooklyn Nets,6300000,2016,G
119,Jodie Meeks,Detroit Pistons,6270000,2016,G
120,Patrick Patterson,Toronto Raptors,6268675,2016,PF
121,Spencer Hawes,Charlotte Hornets,6110034,2016,PF
122,Marco Belinelli,Sacramento Kings,6060606,2016,G
123,Gerald Henderson,Portland Trail Blazers,6000000,2016,SG
124,Andrew Wiggins,Minnesota Timberwolves,5758680,2016,SF
125,Kyle Korver,Atlanta Hawks,5746479,2016,G
126,Karl-Anthony Towns,Minnesota Timberwolves,5703600,2016,C
127,Bradley Beal,Washington Wizards,5694674,2016,SG
128,Jamal Crawford,LA Clippers,5675000,2016,G
129,Courtney Lee,Charlotte Hornets,5675000,2016,G
130,Martell Webster,New Orleans Pelicans,5613500,2016,SF
131,Nikola Mirotic,Chicago Bulls,5543725,2016,F
132,Shaun Livingston,Golden State Warriors,5543725,2016,G
133,Josh McRoberts,Miami Heat,5543725,2016,PF
134,Mirza Teletovic,Phoenix Suns,5500000,2016,PF
135,P.J. Tucker,Phoenix Suns,5500000,2016,PF
136,Brandan Wright,Memphis Grizzlies,5464000,2016,F
137,Deron Williams,Dallas Mavericks,5378974,2016,PG
138,Tim Duncan,San Antonio Spurs,5250000,2016,C
139,Nick Young,Los Angeles Lakers,5219169,2016,G
140,Zaza Pachulia,Dallas Mavericks,5200000,2016,C
141,Victor Oladipo,Orlando Magic,5192520,2016,SG
142,Tony Allen,Memphis Grizzlies,5158539,2016,SG
143,Jabari Parker,Milwaukee Bucks,5152440,2016,PF
144,Dion Waiters,Oklahoma City Thunder,5138430,2016,G
145,D'Angelo Russell,Los Angeles Lakers,5103120,2016,G
146,Chris Kaman,Portland Trail Blazers,5016000,2016,C
147,Darren Collison,Sacramento Kings,5013559,2016,PG
148,C.J. Watson,Orlando Magic,5000000,2016,PG
149,JR Smith,Cleveland Cavaliers,5000000,2016,G
150,Jonas Jerebko,Boston Celtics,5000000,2016,F
151,Marcus Morris Sr.,Detroit Pistons,5000000,2016,F
152,Chris Andersen,Memphis Grizzlies,5000000,2016,PF
153,Timofey Mozgov,Cleveland Cavaliers,4950000,2016,C
154,Trevor Booker,Utah Jazz,4775000,2016,F
155,Otto Porter Jr.,Washington Wizards,4662960,2016,SF
156,Jonas Valanciunas,Toronto Raptors,4660482,2016,C
157,Joel Embiid,Philadelphia 76ers,4626960,2016,C
158,Jahlil Okafor,Philadelphia 76ers,4582680,2016,C
159,Kyle Singler,Oklahoma City Thunder,4500000,2016,F
160,Mike Dunleavy,Chicago Bulls,4500000,2016,SG
161,CJ Miles,Indiana Pacers,4394225,2016,G
162,Alexis Ajinca,New Orleans Pelicans,4389607,2016,C
163,Jared Dudley,Washington Wizards,4375000,2016,SF
164,Jameer Nelson,Denver Nuggets,4345000,2016,G
165,Mario Chalmers,Memphis Grizzlies,4300000,2016,G
166,Jason Smith,Orlando Magic,4300000,2016,F
167,J.J. Barea,Dallas Mavericks,4290000,2016,G
168,Damian Lillard,Portland Trail Blazers,4236287,2016,PG
169,Cody Zeller,Charlotte Hornets,4204200,2016,C
170,Aaron Gordon,Orlando Magic,4171680,2016,PF
171,Kristaps Porzingis,New York Knicks,4131720,2016,C
172,Vince Carter,Memphis Grizzlies,4088019,2016,G
173,Devin Harris,Dallas Mavericks,4053446,2016,G
174,Lavoy Allen,Indiana Pacers,4050000,2016,F
175,Ian Mahinmi,Indiana Pacers,4000000,2016,C
176,Jordan Hill,Indiana Pacers,4000000,2016,C
177,Derrick Williams,New York Knicks,4000000,2016,PF
178,Alan Anderson,Washington Wizards,4000000,2016,SG
179,Thabo Sefolosha,Atlanta Hawks,4000000,2016,F
180,Raymond Felton,Dallas Mavericks,3950313,2016,G
181,Nemanja Bjelica,Minnesota Timberwolves,3950001,2016,PF
182,Harrison Barnes,Golden State Warriors,3873398,2016,SF
183,Marreese Speights,Golden State Warriors,3815000,2016,F
184,Alex Len,Phoenix Suns,3807120,2016,C
185,Dante Exum,Dallas Mavericks,3777720,2016,G
186,Nick Collison,Oklahoma City Thunder,3750000,2016,F
187,Kyle O'Quinn,New York Knicks,3750000,2016,C
188,Patty Mills,San Antonio Spurs,3578947,2016,PG
189,Terrence Ross,Toronto Raptors,3553917,2016,G
190,Matt Barnes,Memphis Grizzlies,3542500,2016,SF
191,Will Barton,Denver Nuggets,3533333,2016,G
192,Nerlens Noel,Philadelphia 76ers,3457800,2016,C
193,Marcus Smart,Boston Celtics,3431040,2016,PG
194,Bojan Bogdanovic,Brooklyn Nets,3425510,2016,SF
195,Evan Turner,Boston Celtics,3425510,2016,G
196,Willie Cauley-Stein,Sacramento Kings,3398280,2016,C
197,Quincy Pondexter,San Antonio Spurs,3382023,2016,F
198,Paul Pierce,LA Clippers,3376000,2016,SF
199,Anthony Morrow,Oklahoma City Thunder,3344000,2016,SG
200,Mike Scott,Atlanta Hawks,3333333,2016,PF
201,Drew Gooden,Washington Wizards,3300000,2016,PF
202,Andre Drummond,Detroit Pistons,3272091,2016,C
203,KJ McDaniels,Houston Rockets,3189794,2016,F
204,Ben McLemore,Sacramento Kings,3156600,2016,SG
205,Randy Foye,Oklahoma City Thunder,3135000,2016,SG
206,Julius Randle,Los Angeles Lakers,3132240,2016,PF
207,Austin Rivers,LA Clippers,3110796,2016,SG
208,Emmanuel Mudiay,Denver Nuggets,3102240,2016,G
209,Meyers Leonard,Portland Trail Blazers,3075880,2016,C
210,Jeremy Lamb,Charlotte Hornets,3034356,2016,SG
211,Jerryd Bayless,Milwaukee Bucks,3000000,2016,G
212,Brandon Bass,Los Angeles Lakers,3000000,2016,PF
213,D.J. Augustin,Denver Nuggets,3000000,2016,G
214,Anthony Tolliver,Detroit Pistons,3000000,2016,PF
215,John Henson,Milwaukee Bucks,2943221,2016,F
216,Tibor Pleiss,Utah Jazz,2900000,2016,C
217,Luis Scola,Toronto Raptors,2900000,2016,F
218,Maurice Harkless,Portland Trail Blazers,2894059,2016,SF
219,Kentavious Caldwell-Pope,Detroit Pistons,2891760,2016,SG
220,Nik Stauskas,Philadelphia 76ers,2869440,2016,G
221,Brian Roberts,Portland Trail Blazers,2854940,2016,PG
222,Udonis Haslem,Miami Heat,2854940,2016,PF
223,Kirk Hinrich,Atlanta Hawks,2854940,2016,SG
224,Dante Cunningham,New Orleans Pelicans,2850000,2016,F
225,Stanley Johnson,Detroit Pistons,2841960,2016,SF
226,Furkan Aldemir,Philadelphia 76ers,2836768,2016,PF
227,Omri Casspi,Sacramento Kings,2836186,2016,F
228,Bismack Biyombo,Toronto Raptors,2814000,2016,C
229,Manu Ginobili,San Antonio Spurs,2814000,2016,G
230,Darrell Arthur,Denver Nuggets,2814000,2016,F
231,Sonny Weems,Philadelphia 76ers,2814000,2016,SG
232,Kevin Seraphin,New York Knicks,2814000,2016,C
233,Luke Ridnour,Toronto Raptors,2750000,2016,PG
234,Trey Burke,Utah Jazz,2658240,2016,PG
235,Noah Vonleh,Portland Trail Blazers,2637720,2016,PF
236,Tyler Zeller,Boston Celtics,2616975,2016,C
237,Frank Kaminsky,Charlotte Hornets,2612520,2016,PF
238,Jared Sullinger,Boston Celtics,2569260,2016,C
239,CJ McCollum,Portland Trail Blazers,2525160,2016,SG
240,Leandro Barbosa,Golden State Warriors,2500000,2016,G
241,James Johnson,Toronto Raptors,2500000,2016,PF
242,Justise Winslow,Miami Heat,2481720,2016,PF
243,Shelvin Mack,Utah Jazz,2433333,2016,G
244,Michael Carter-Williams,Milwaukee Bucks,2399040,2016,G
245,Doug McDermott,Chicago Bulls,2380440,2016,SF
246,Myles Turner,Indiana Pacers,2357760,2016,C
247,Evan Fournier,Orlando Magic,2288205,2016,SG
248,Steven Adams,Oklahoma City Thunder,2279040,2016,C
249,Aaron Brooks,Chicago Bulls,2250000,2016,G
250,Trey Lyles,Utah Jazz,2239800,2016,PF
251,Ramon Sessions,Washington Wizards,2170465,2016,G
252,Danny Granger,Detroit Pistons,2170465,2016,SF
253,Beno Udrih,Miami Heat,2170465,2016,PG
254,Steve Blake,Detroit Pistons,2170465,2016,PG
255,Kelly Olynyk,Boston Celtics,2165160,2016,PF
256,Zach LaVine,Minnesota Timberwolves,2148360,2016,SG
257,Kendall Marshall,Philadelphia 76ers,2144772,2016,PG
258,Jeremy Lin,Charlotte Hornets,2139000,2016,G
259,Gary Neal,Washington Wizards,2139000,2016,PG
260,Devin Booker,Phoenix Suns,2127840,2016,SG
261,Miles Plumlee,Milwaukee Bucks,2109294,2016,C
262,Mo Williams,Cleveland Cavaliers,2100000,2016,PG
263,David Lee,Dallas Mavericks,2085671,2016,PF
264,Shabazz Muhammad,Minnesota Timberwolves,2056920,2016,F
265,Joe Ingles,Utah Jazz,2050000,2016,SG
266,T.J. Warren,Phoenix Suns,2041080,2016,SF
267,Perry Jones,New Orleans Pelicans,2038206,2016,SF
268,Cameron Payne,Oklahoma City Thunder,2021520,2016,PG
269,Festus Ezeli,Golden State Warriors,2008748,2016,C
270,Kent Bazemore,Atlanta Hawks,2000000,2016,SF
271,DeJuan Blair,Washington Wizards,2000000,2016,C
272,Giannis Antetokounmpo,Milwaukee Bucks,1953960,2016,PF
273,Adreian Payne,Minnesota Timberwolves,1938840,2016,PF
274,Kelly Oubre Jr.,Washington Wizards,1920240,2016,SG
275,Lucas Nogueira,Toronto Raptors,1842000,2016,C
276,Jusuf Nurkic,Denver Nuggets,1842000,2016,C
277,Terry Rozier,Boston Celtics,1824360,2016,SG
278,Dennis Schroder,Atlanta Hawks,1763400,2016,PG
279,James Young,Boston Celtics,1749840,2016,G
280,Rashad Vaughn,Milwaukee Bucks,1733040,2016,G
281,Ryan Kelly,Los Angeles Lakers,1724250,2016,PF
282,Joffrey Lauvergne,Denver Nuggets,1709719,2016,F
283,Zoran Dragic,Boston Celtics,1706225,2016,SG
284,Tyler Ennis,Milwaukee Bucks,1662360,2016,G
285,Sam Dekker,Houston Rockets,1646400,2016,F
286,Lance Thomas,New York Knicks,1636842,2016,F
287,Lou Amundson,New York Knicks,1635476,2016,PF
288,Sergey Karasev,Brooklyn Nets,1599840,2016,SG
289,Gary Harris,Denver Nuggets,1584480,2016,SG
290,Jerian Grant,New York Knicks,1572360,2016,G
291,Tony Snell,Chicago Bulls,1535880,2016,SF
292,Delon Wright,Toronto Raptors,1509360,2016,SG
293,Wayne Ellington,Brooklyn Nets,1500000,2016,SG
294,Shane Larkin,Brooklyn Nets,1500000,2016,G
295,David West,San Antonio Spurs,1499187,2016,F
296,Gorgui Dieng,Minnesota Timberwolves,1474440,2016,C
297,Mitch McGary,Oklahoma City Thunder,1463040,2016,PF
298,Caron Butler,Sacramento Kings,1449187,2016,SF
299,Justin Anderson,Dallas Mavericks,1449000,2016,F
300,Mason Plumlee,Portland Trail Blazers,1415520,2016,C
301,Jordan Adams,Memphis Grizzlies,1404600,2016,SG
302,Bobby Portis,Chicago Bulls,1391160,2016,F
303,Andrea Bargnani,Brooklyn Nets,1362897,2016,C
304,Solomon Hill,Indiana Pacers,1358880,2016,SF
305,Rodney Hood,Utah Jazz,1348440,2016,SG
306,Rondae Hollis Jefferson,Brooklyn Nets,1335480,2016,SF
307,Alonzo Gee,New Orleans Pelicans,1320000,2016,SF
308,Tim Hardaway Jr.,Atlanta Hawks,1304520,2016,SF
309,Nikola Jokic,Denver Nuggets,1300000,2016,C
310,Shabazz Napier,Orlando Magic,1294440,2016,G
311,Tyus Jones,Minnesota Timberwolves,1282080,2016,PG
312,Sasha Kaun,Cleveland Cavaliers,1276000,2016,C
313,JaVale McGee,Dallas Mavericks,1270964,2016,C
314,Cartier Martin,Detroit Pistons,1270964,2016,PF
315,Reggie Bullock Jr.,Detroit Pistons,1252440,2016,SF
316,Clint Capela,Houston Rockets,1242720,2016,C
317,Jarell Martin,Memphis Grizzlies,1230840,2016,F
318,Andre Roberson,Oklahoma City Thunder,1210800,2016,F
319,P.J. Hairston,Memphis Grizzlies,1201440,2016,SF
320,Boban Marjanovic,San Antonio Spurs,1200000,2016,C
321,Earl Clark,Brooklyn Nets,1185784,2016,SF
322,Reggie Williams,New Orleans Pelicans,1185784,2016,SF
323,Rudy Gobert,Utah Jazz,1175880,2016,C
324,Jordan Mickey,Boston Celtics,1170960,2016,F
325,Toney Douglas,New Orleans Pelicans,1164858,2016,PG
326,Archie Goodwin,Phoenix Suns,1160160,2016,SG
327,CJ Wilcox,LA Clippers,1159680,2016,G
328,Larry Nance Jr.,Los Angeles Lakers,1155600,2016,PF
329,Chris Copeland,Milwaukee Bucks,1150000,2016,SF
330,Damjan Rudez,Minnesota Timberwolves,1149500,2016,SF
331,RJ Hunter,Boston Celtics,1148640,2016,G
332,Matthew Dellavedova,Cleveland Cavaliers,1147276,2016,PG
333,Kyle Anderson,San Antonio Spurs,1142880,2016,SF
334,Josh Huestis,Oklahoma City Thunder,1140240,2016,F
335,Chris McCullough,Brooklyn Nets,1140240,2016,F
336,Kevon Looney,Golden State Warriors,1131960,2016,F
337,Garrett Temple,Washington Wizards,1100602,2016,SF
338,Wesley Johnson,LA Clippers,1100602,2016,F
339,Luke Babbitt,New Orleans Pelicans,1100602,2016,F
340,Henry Walker,Miami Heat,1100602,2016,SF
341,Jeremy Evans,Dallas Mavericks,1100602,2016,F
342,Cole Aldrich,LA Clippers,1100602,2016,C
343,Glenn Robinson III,Indiana Pacers,1100000,2016,F
344,Richaun Holmes,Philadelphia 76ers,1074169,2016,F
345,Jon Leuer,Phoenix Suns,1035000,2016,F
346,James Anderson,Sacramento Kings,1015421,2016,SG
347,E'Twaun Moore,Chicago Bulls,1015421,2016,G
348,Lester Hudson,LA Clippers,1015421,2016,SG
349,Joey Dorsey,Barcelona FC Barcelona,1015421,2016,PF
350,Jordan Hamilton,New Orleans Pelicans,1015421,2016,SG
351,Rakeem Christmas,Indiana Pacers,1007026,2016,PF
352,Joe Young,Indiana Pacers,1007026,2016,G
353,Montrezl Harrell,Houston Rockets,1000000,2016,C
354,Robert Covington,Philadelphia 76ers,1000000,2016,PF
355,Kris Humphries,Atlanta Hawks,1000000,2016,PF
356,Hassan Whiteside,Miami Heat,981348,2016,C
357,Quincy Acy,Sacramento Kings,981348,2016,F
358,Jerel McNeal,Phoenix Suns,981348,2016,SG
359,John Jenkins,Phoenix Suns,981348,2016,G
360,Chris Johnson,Utah Jazz,981348,2016,SG
361,Robert Sacre,Los Angeles Lakers,981348,2016,C
362,Thomas Robinson,Brooklyn Nets,981348,2016,F
363,Pablo Prigioni,LA Clippers,947726,2016,PG
364,Seth Curry,Sacramento Kings,947276,2016,SG
365,Ish Smith,Philadelphia 76ers,947276,2016,PG
366,Tyler Hansbrough,Charlotte Hornets,947276,2016,PF
367,Henry Sims,Brooklyn Nets,947276,2016,C
368,Mike Muscala,Atlanta Hawks,947276,2016,C
369,Matt Bonner,San Antonio Spurs,947276,2016,C
370,Hollis Thompson,Philadelphia 76ers,947276,2016,F
371,Grant Jerrett,Portland Trail Blazers,947276,2016,PF
372,Ronnie Price,Phoenix Suns,947276,2016,PG
373,Dewayne Dedmon,Orlando Magic,947276,2016,C
374,Ricky Ledo,New York Knicks,947276,2016,SG
375,Sasha Vujacic,New York Knicks,947276,2016,SG
376,Allen Crabbe,Portland Trail Blazers,947276,2016,G
377,John Lucas III,Minnesota Timberwolves,947276,2016,PG
378,Rasual Butler,San Antonio Spurs,947276,2016,SF
379,Tayshaun Prince,Minnesota Timberwolves,947276,2016,SF
380,Isaiah Canaan,Philadelphia 76ers,947276,2016,G
381,Jason Terry,Houston Rockets,947276,2016,G
382,Amar'e Stoudemire,Miami Heat,947276,2016,C
383,Metta World Peace,Los Angeles Lakers,947276,2016,SF
384,Damien Wilkins,Indiana Pacers,947276,2016,SG
385,Anthony Bennett,Toronto Raptors,947276,2016,F
386,Luc Mbah a Moute,LA Clippers,947276,2016,F
387,Chuck Hayes,Houston Rockets,947276,2016,PF
388,Gerald Green,Miami Heat,947276,2016,G
389,Chris Babb,Golden State Warriors,947276,2016,SG
390,Jared Cunningham,Milwaukee Bucks,947276,2016,G
391,Jamaal Franklin,Denver Nuggets,947276,2016,SG
392,Troy Daniels,Charlotte Hornets,947276,2016,G
393,Justin Holiday,Chicago Bulls,947276,2016,SF
394,Donald Sloan,Brooklyn Nets,947276,2016,G
395,Richard Jefferson,Cleveland Cavaliers,947276,2016,F
396,Mike Miller,Denver Nuggets,947276,2016,SG
397,Jeff Withey,Utah Jazz,947276,2016,C
398,Charlie Villanueva,Dallas Mavericks,947276,2016,PF
399,Samuel Dalembert,Dallas Mavericks,947276,2016,C
400,Austin Daye,Cleveland Cavaliers,947276,2016,SF
401,Kendrick Perkins,New Orleans Pelicans,947276,2016,C
402,James Jones,Cleveland Cavaliers,947276,2016,SG
403,Willie Reed,Brooklyn Nets,947276,2016,C
404,Ian Clark,Golden State Warriors,947276,2016,G
405,Nate Robinson,New Orleans Pelicans,947276,2016,PG
406,Josh Smith,Houston Rockets,947276,2016,PF
407,Jason Richardson,Atlanta Hawks,947276,2016,SG
408,Raul Neto,Utah Jazz,900000,2016,PG
409,Jimmer Fredette,New York Knicks,874837,2016,G
410,Damien Inglis,Milwaukee Bucks,855000,2016,SF
411,Jarnell Stokes,Miami Heat,845059,2016,C
412,Russ Smith,Memphis Grizzlies,845059,2016,PG
413,Jordan Clarkson,Los Angeles Lakers,845059,2016,PG
414,Eric Moreland,Sacramento Kings,845059,2016,C
415,Markel Brown,Brooklyn Nets,845059,2016,G
416,Nick Johnson,San Antonio Spurs,845059,2016,G
417,Tyler Johnson,Miami Heat,845059,2016,G
418,Jack Cooley,Sacramento Kings,845059,2016,F
419,Jerami Grant,Philadelphia 76ers,845059,2016,SF
420,Terrico White,Perth Perth,845059,2016,G
421,James Michael McAdoo,Golden State Warriors,845059,2016,SF
422,Cleanthony Early,New York Knicks,845059,2016,SF
423,Johnny O'Bryant III,Milwaukee Bucks,845059,2016,F
424,Jabari Brown,Milwaukee Bucks,845059,2016,SG
425,Marcus Landry,Milwaukee Bucks,845059,2016,SF
426,Keith Benson,Miami Heat,845059,2016,PF
427,Spencer Dinwiddie,Detroit Pistons,845059,2016,PG
428,David Stockton,Los Angeles Lakers,845059,2016,G
429,Langston Galloway,New York Knicks,845059,2016,SG
430,Shayne Whittington,Indiana Pacers,845059,2016,PF
431,Devyn Marble,Orlando Magic,845059,2016,G
432,JaMychal Green,Memphis Grizzlies,845059,2016,F
433,Adonis Thomas,Detroit Pistons,845059,2016,SG
434,Joe Harris,Cleveland Cavaliers,845059,2016,SF
435,Cameron Bairstow,Chicago Bulls,845059,2016,PF
436,James Ennis III,New Orleans Pelicans,845059,2016,F
437,Tarik Black,Los Angeles Lakers,845059,2016,F
438,Elijah Millsap,Utah Jazz,845059,2016,F
439,Dwight Powell,Dallas Mavericks,845059,2016,C
440,Tim Frazier,New Orleans Pelicans,845059,2016,PG
441,Kostas Papanikolaou,Denver Nuggets,800321,2016,SF
442,Bryce Cotton,Memphis Grizzlies,700902,2016,G
443,Norman Powell,Toronto Raptors,650000,2016,G
444,Pat Connaughton,Portland Trail Blazers,625093,2016,SG
445,Darrun Hilliard,Detroit Pistons,600000,2016,G
446,Jarell Eddie,Washington Wizards,561716,2016,F
447,Jarrid Famous,Memphis Grizzlies,525093,2016,PF
448,Ronald Roberts Jr.,Toronto Raptors,525093,2016,PF
449,Jonathon Simmons,San Antonio Spurs,525093,2016,G
450,Duje Dukan,Sacramento Kings,525093,2016,PF
451,Deonte Burton,Phoenix Suns,525093,2016,PG
452,Kyle Casey,Phoenix Suns,525093,2016,SF
453,Scottie Wilbekin,Philadelphia 76ers,525093,2016,PG
454,Branden Dawson,LA Clippers,525093,2016,SF
455,Melvin Ejim,Orlando Magic,525093,2016,SF
456,Maurice Ndour,New York Knicks,525093,2016,SF
457,Shannon Scott,Brooklyn Nets,525093,2016,G
458,Treveon Graham,Milwaukee Bucks,525093,2016,F
459,J.J. O'Brien,Utah Jazz,525093,2016,SF
460,Josh Richardson,Miami Heat,525093,2016,SG
461,Corey Hawkins,Miami Heat,525093,2016,PG
462,Christian Wood,Philadelphia 76ers,525093,2016,F
463,Robert Upshaw,Los Angeles Lakers,525093,2016,C
464,Jamil Wilson,Los Angeles Lakers,525093,2016,SF
465,T.J. McConnell,Philadelphia 76ers,525093,2016,PG
466,Michael Frazier II,Houston Rockets,525093,2016,G
467,Marcelinho Huertas,Los Angeles Lakers,525093,2016,PG
468,Luis Montero,Portland Trail Blazers,525093,2016,SG
469,Greg Whittington,Denver Nuggets,525093,2016,SF
470,Aaron Harrison,Charlotte Hornets,525093,2016,G
471,Brandon Ashley,New Zealand Breakers,525093,2016,F
472,Salah Mejri,Dallas Mavericks,525093,2016,C
473,Pierre Jackson,Dallas Mavericks,525093,2016,PG
474,Cristiano Felicio,Chicago Bulls,525093,2016,PF
