RK,NAME,TEAM,SALARY,YEAR,Pos
133,Zaza Pachulia,Milwaukee Bucks,5200000,2015,C
134,Tristan Thompson,Cleveland Cavaliers,5138430,2015,C
135,Michael Kidd-Gilchrist,Charlotte Hornets,5016960,2015,F
136,Chase Budinger,Minnesota Timberwolves,5000000,2015,SF
137,Trevor Booker,Utah Jazz,5000000,2015,F
138,Brandan Wright,Phoenix Suns,5000000,2015,F
139,Nick Young,Los Angeles Lakers,4994420,2015,G
140,Victor Oladipo,Orlando Magic,4978200,2015,SG
141,Jabari Parker,Milwaukee Bucks,4930560,2015,PF
142,Luis Scola,Indiana Pacers,4868499,2015,F
143,Tony Allen,Memphis Grizzlies,4831461,2015,SG
144,Chris Kaman,Portland Trail Blazers,4800000,2015,C
145,Darren Collison,Sacramento Kings,4797664,2015,PG
146,Kostas Papanikolaou,Houston Rockets,4797664,2015,SF
147,Corey Brewer,Houston Rockets,4702500,2015,F
148,Ricky Rubio,Minnesota Timberwolves,4660479,2015,PG
149,Andre Miller,Sacramento Kings,4650000,2015,PG
150,Timofey Mozgov,Cleveland Cavaliers,4650000,2015,C
151,Bradley Beal,Washington Wizards,4505280,2015,SG
152,Caron Butler,Detroit Pistons,4500000,2015,SF
153,Jonas Jerebko,Boston Celtics,4500000,2015,F
154,Ben Gordon,Orlando Magic,4500000,2015,SG
155,Otto Porter Jr.,Washington Wizards,4470480,2015,SF
156,Joel Embiid,Philadelphia 76ers,4427640,2015,C
157,Luc Mbah a Moute,Philadelphia 76ers,4382576,2015,F
158,Kris Humphries,Washington Wizards,4250000,2015,PF
159,Jared Dudley,Milwaukee Bucks,4250000,2015,SF
160,CJ Miles,Indiana Pacers,4205000,2015,G
161,Thabo Sefolosha,Atlanta Hawks,4150000,2015,F
162,Dion Waiters,Oklahoma City Thunder,4062000,2015,G
163,Samuel Dalembert,New York Knicks,4051527,2015,C
164,Cody Zeller,Charlotte Hornets,4030560,2015,C
165,Danny Green,San Antonio Spurs,4025000,2015,F
166,Ian Mahinmi,Indiana Pacers,4000000,2015,C
167,Mario Chalmers,Miami Heat,4000000,2015,G
168,Aaron Gordon,Orlando Magic,3992040,2015,PF
169,Mo Williams,Charlotte Hornets,3965074,2015,PG
170,Vince Carter,Memphis Grizzlies,3911981,2015,G
171,Kevin Seraphin,Washington Wizards,3898692,2015,C
172,Devin Harris,Dallas Mavericks,3878896,2015,G
173,Bismack Biyombo,Charlotte Hornets,3873398,2015,C
174,Patty Mills,San Antonio Spurs,3842105,2015,PG
175,Raymond Felton,Dallas Mavericks,3793693,2015,G
176,Jonas Valanciunas,Toronto Raptors,3678360,2015,C
177,Thomas Robinson,Philadelphia 76ers,3678360,2015,F
178,Marreese Speights,Golden State Warriors,3657500,2015,F
179,Alex Len,Phoenix Suns,3649920,2015,C
180,Dante Exum,Utah Jazz,3615000,2015,G
181,Brandon Knight,Phoenix Suns,3553917,2015,PG
182,Gerald Green,Phoenix Suns,3500000,2015,G
183,Darrell Arthur,Denver Nuggets,3457149,2015,F
184,Steve Novak,Oklahoma City Thunder,3445947,2015,SF
185,Matt Barnes,LA Clippers,3396250,2015,SF
186,Mirza Teletovic,Brooklyn Nets,3368100,2015,PF
187,Damian Lillard,Portland Trail Blazers,3340920,2015,PG
188,Mike Scott,Atlanta Hawks,3333333,2015,PF
189,Tyler Hansbrough,Toronto Raptors,3326235,2015,PF
190,Andrei Kirilenko,Brooklyn Nets,3326235,2015,SF
191,Mike Dunleavy,Chicago Bulls,3326235,2015,SG
192,Nerlens Noel,Philadelphia 76ers,3315120,2015,C
193,Marcus Smart,Boston Celtics,3283320,2015,PG
194,Alexey Shved,New York Knicks,3282056,2015,PG
195,Bojan Bogdanovic,Brooklyn Nets,3278000,2015,SF
196,Evan Turner,Boston Celtics,3278000,2015,G
197,Jason Smith,New York Knicks,3278000,2015,F
198,Kemba Walker,Charlotte Hornets,3272091,2015,PG
199,Carlos Boozer,Los Angeles Lakers,3251000,2015,PF
200,Carlos Delfino,LA Clippers,3250000,2015,SG
201,Gary Neal,Minnesota Timberwolves,3250000,2015,PG
202,Anthony Morrow,Oklahoma City Thunder,3200000,2015,SG
203,Dorell Wright,Portland Trail Blazers,3150000,2015,SF
204,Quincy Pondexter,New Orleans Pelicans,3146068,2015,F
205,Chris Copeland,Indiana Pacers,3135000,2015,SF
206,Klay Thompson,Golden State Warriors,3075880,2015,SG
207,Harrison Barnes,Golden State Warriors,3049920,2015,SF
208,Alec Burks,Utah Jazz,3034356,2015,SG
209,Ben McLemore,Sacramento Kings,3026280,2015,SG
210,Joel Freeland,Portland Trail Blazers,3013512,2015,C
211,Kosta Koufos,Memphis Grizzlies,3000000,2015,C
212,Travis Outlaw,Philadelphia 76ers,3000000,2015,SF
213,Randy Foye,Denver Nuggets,3000000,2015,SG
214,Jerryd Bayless,Milwaukee Bucks,3000000,2015,G
215,D.J. Augustin,Oklahoma City Thunder,3000000,2015,G
216,Anthony Tolliver,Detroit Pistons,3000000,2015,PF
217,Julius Randle,Los Angeles Lakers,2997360,2015,PF
218,Markieff Morris,Phoenix Suns,2989239,2015,PF
219,Furkan Aldemir,Philadelphia 76ers,2963232,2015,PF
220,Marcus Morris Sr.,Phoenix Suns,2943221,2015,F
221,Will Bynum,Washington Wizards,2915908,2015,PG
222,Kawhi Leonard,San Antonio Spurs,2894059,2015,SF
223,Marco Belinelli,San Antonio Spurs,2873750,2015,G
224,Terrence Ross,Toronto Raptors,2793960,2015,G
225,Kentavious Caldwell-Pope,Detroit Pistons,2772480,2015,SG
226,Nikola Vucevic,Orlando Magic,2751260,2015,C
227,Luke Ridnour,Orlando Magic,2750000,2015,PG
228,Nik Stauskas,Sacramento Kings,2745840,2015,G
229,Brian Roberts,Charlotte Hornets,2732000,2015,PG
230,Udonis Haslem,Miami Heat,2732000,2015,PF
231,Jameer Nelson,Denver Nuggets,2732000,2015,G
232,Mike Miller,Cleveland Cavaliers,2732000,2015,SG
233,Kirk Hinrich,Chicago Bulls,2732000,2015,SG
234,Iman Shumpert,Cleveland Cavaliers,2616975,2015,G
235,Andre Drummond,Detroit Pistons,2568360,2015,C
236,Trey Burke,Utah Jazz,2548560,2015,PG
237,Noah Vonleh,Charlotte Hornets,2524200,2015,PF
238,James Johnson,Toronto Raptors,2500000,2015,PF
239,DeMarre Carroll,Atlanta Hawks,2442455,2015,F
240,Austin Rivers,LA Clippers,2439840,2015,SG
241,Shelvin Mack,Atlanta Hawks,2433333,2015,G
242,CJ McCollum,Portland Trail Blazers,2421000,2015,SG
243,Tobias Harris,Orlando Magic,2380594,2015,F
244,Meyers Leonard,Portland Trail Blazers,2317920,2015,C
245,Michael Carter-Williams,Milwaukee Bucks,2300040,2015,G
246,Doug McDermott,Chicago Bulls,2277960,2015,SF
247,Kenneth Faried,Denver Nuggets,2249768,2015,F
248,Nick Collison,Oklahoma City Thunder,2242003,2015,F
249,Brendan Haywood,Cleveland Cavaliers,2213668,2015,C
250,Reggie Jackson,Detroit Pistons,2204369,2015,PG
251,Jeremy Lamb,Oklahoma City Thunder,2202000,2015,SG
252,Steven Adams,Oklahoma City Thunder,2184960,2015,C
253,Vitor Faverani,Boston Celtics,2090000,2015,C
254,Aron Baynes,San Antonio Spurs,2077000,2015,C
255,Ramon Sessions,Washington Wizards,2077000,2015,G
256,Jordan Farmar,LA Clippers,2077000,2015,PG
257,C.J. Watson,Indiana Pacers,2077000,2015,PG
258,Danny Granger,Miami Heat,2077000,2015,SF
259,Beno Udrih,Memphis Grizzlies,2077000,2015,PG
260,Steve Blake,Portland Trail Blazers,2077000,2015,PG
261,Josh Smith,Houston Rockets,2077000,2015,PF
262,Kelly Olynyk,Boston Celtics,2075760,2015,PF
263,Zach LaVine,Minnesota Timberwolves,2055840,2015,SG
264,Cory Joseph,San Antonio Spurs,2023261,2015,PG
265,Jimmy Butler,Chicago Bulls,2008748,2015,SF
266,Kent Bazemore,Atlanta Hawks,2000000,2015,SF
267,DeJuan Blair,Washington Wizards,2000000,2015,C
268,John Salmons,New Orleans Pelicans,2000000,2015,SF
269,Elton Brand,Atlanta Hawks,2000000,2015,PF
270,John Henson,Milwaukee Bucks,1987320,2015,F
271,Shabazz Muhammad,Minnesota Timberwolves,1971960,2015,F
272,T.J. Warren,Phoenix Suns,1953120,2015,SF
273,Maurice Harkless,Orlando Magic,1887840,2015,SF
274,Giannis Antetokounmpo,Milwaukee Bucks,1873200,2015,PF
275,Adreian Payne,Minnesota Timberwolves,1855320,2015,PF
276,Jeff Ayres,San Antonio Spurs,1828750,2015,F
277,Anthony Randolph,Madrid Real Madrid,1825359,2015,SF
278,Jeremy Evans,Utah Jazz,1794871,2015,F
279,Joffrey Lauvergne,Denver Nuggets,1790281,2015,F
280,Reggie Evans,Sacramento Kings,1768653,2015,C
281,Lucas Nogueira,Toronto Raptors,1762680,2015,C
282,Jusuf Nurkic,Denver Nuggets,1762680,2015,C
283,Luigi Datome,Boston Celtics,1750000,2015,SF
284,Zoran Dragic,Miami Heat,1706225,2015,SG
285,Tyler Zeller,Boston Celtics,1703760,2015,C
286,Dennis Schroder,Atlanta Hawks,1690680,2015,PG
287,James Young,Boston Celtics,1674480,2015,G
288,Pablo Prigioni,Houston Rockets,1662961,2015,PG
289,Ryan Kelly,Los Angeles Lakers,1650000,2015,PF
290,Shane Larkin,New York Knicks,1606080,2015,G
291,Tyler Ennis,Milwaukee Bucks,1590720,2015,G
292,Sergey Karasev,Brooklyn Nets,1533840,2015,SG
293,Gary Harris,Denver Nuggets,1519200,2015,SG
294,Ronny Turiaf,Minnesota Timberwolves,1500000,2015,C
295,Miroslav Raduljica,Minnesota Timberwolves,1500000,2015,C
296,Evan Fournier,Orlando Magic,1483920,2015,SG
297,Tony Snell,Chicago Bulls,1472400,2015,SF
298,Scotty Hopson,Oklahoma City Thunder,1450878,2015,G
299,Willie Green,Orlando Magic,1448490,2015,SG
300,Lamar Odom,New York Knicks,1448490,2015,PF
301,Mike James,Chicago Bulls,1448490,2015,PG
302,Jared Sullinger,Boston Celtics,1424520,2015,C
303,Gorgui Dieng,Minnesota Timberwolves,1413480,2015,C
304,Mitch McGary,Oklahoma City Thunder,1400040,2015,PF
305,Victor Claver,Portland Trail Blazers,1370000,2015,PF
306,Mason Plumlee,Brooklyn Nets,1357080,2015,C
307,Jordan Adams,Memphis Grizzlies,1344120,2015,SG
308,Melvin Ely,Washington Wizards,1316809,2015,C
309,John Jenkins,Atlanta Hawks,1312920,2015,G
310,Josh Powell,Milwaukee Bucks,1310286,2015,PF
311,Ronnie Brewer,Chicago Bulls,1310286,2015,SF
312,Solomon Hill,Indiana Pacers,1302840,2015,SF
313,Rodney Hood,Utah Jazz,1290360,2015,SG
314,Alan Anderson,Brooklyn Nets,1276061,2015,SG
315,Tim Hardaway Jr.,New York Knicks,1250640,2015,SF
316,Hasheem Thabeet,Detroit Pistons,1250000,2015,C
317,Pero Antic,Atlanta Hawks,1250000,2015,PF
318,Shabazz Napier,Miami Heat,1238640,2015,G
319,Shawne Williams,Detroit Pistons,1227985,2015,SF
320,Aaron Gray,Detroit Pistons,1227985,2015,C
321,Shavlik Randolph,Boston Celtics,1227985,2015,PF
322,Tony Wroten,Philadelphia 76ers,1210080,2015,SG
323,Reggie Bullock Jr.,Phoenix Suns,1200720,2015,SF
324,Clint Capela,Houston Rockets,1189200,2015,C
325,Miles Plumlee,Milwaukee Bucks,1169880,2015,C
326,Andre Roberson,Oklahoma City Thunder,1160880,2015,F
327,P.J. Hairston,Charlotte Hornets,1149720,2015,SF
328,Hilton Armstrong,Golden State Warriors,1145685,2015,PF
329,Cartier Martin,Detroit Pistons,1145685,2015,PF
330,Arnett Moultrie,New York Knicks,1136160,2015,PF
331,Perry Jones,Oklahoma City Thunder,1129200,2015,SF
332,Rudy Gobert,Utah Jazz,1127400,2015,C
333,Marquis Teague,Memphis Grizzlies,1120920,2015,G
334,Festus Ezeli,Golden State Warriors,1112880,2015,C
335,Archie Goodwin,Phoenix Suns,1112280,2015,SG
336,CJ Wilcox,LA Clippers,1109760,2015,G
337,Nemanja Nedovic,Golden State Warriors,1104240,2015,PG
338,Damjan Rudez,Indiana Pacers,1100000,2015,SF
339,Kyle Anderson,San Antonio Spurs,1093680,2015,SF
340,Kyle Singler,Oklahoma City Thunder,1090000,2015,F
341,Xavier Henry,Los Angeles Lakers,1082000,2015,SG
342,Robert Covington,Philadelphia 76ers,1000000,2015,PF
343,Garrett Temple,Washington Wizards,981084,2015,SF
344,Luke Babbitt,New Orleans Pelicans,981084,2015,F
345,Ed Davis,Los Angeles Lakers,981084,2015,C
346,Alexis Ajinca,New Orleans Pelicans,981084,2015,C
347,Al-Farouq Aminu,Dallas Mavericks,981084,2015,SF
348,Jon Leuer,Memphis Grizzlies,967500,2015,F
349,Josh Harrellson,Washington Wizards,948163,2015,C
350,E'Twaun Moore,Chicago Bulls,948163,2015,G
351,Greg Smith,Dallas Mavericks,948163,2015,PF
352,Jeremy Tyler,Houston Rockets,948163,2015,C
353,Donald Sloan,Indiana Pacers,948163,2015,G
354,Joey Dorsey,Houston Rockets,948163,2015,PF
355,Jeffery Taylor,Charlotte Hornets,915243,2015,SF
356,Jason Maxiell,Charlotte Hornets,915243,2015,PF
357,Jannero Pargo,Charlotte Hornets,915243,2015,PG
358,Omri Casspi,Sacramento Kings,915243,2015,F
359,Ryan Hollins,Sacramento Kings,915243,2015,C
360,Will Barton,Denver Nuggets,915243,2015,G
361,Lavoy Allen,Indiana Pacers,915243,2015,F
362,Wesley Johnson,Los Angeles Lakers,915243,2015,F
363,Drew Gooden,Washington Wizards,915243,2015,PF
364,Henry Sims,Philadelphia 76ers,915243,2015,C
365,Ekpe Udoh,LA Clippers,915243,2015,F
366,Darius Miller,New Orleans Pelicans,915243,2015,SF
367,Chris Wright,Oklahoma City Thunder,915243,2015,SF
368,Sebastian Telfair,Oklahoma City Thunder,915243,2015,PG
369,Nazr Mohammed,Chicago Bulls,915243,2015,C
370,Matt Bonner,San Antonio Spurs,915243,2015,C
371,Diante Garrett,Portland Trail Blazers,915243,2015,PG
372,Greg Stiemsma,Toronto Raptors,915243,2015,C
373,Quincy Acy,New York Knicks,915243,2015,F
374,Jimmer Fredette,New Orleans Pelicans,915243,2015,G
375,Ronnie Price,Los Angeles Lakers,915243,2015,PG
376,Leandro Barbosa,Golden State Warriors,915243,2015,G
377,Kyle O'Quinn,Orlando Magic,915243,2015,C
378,Jarvis Varnado,Philadelphia 76ers,915243,2015,PF
379,Kyrylo Fesenko,Minnesota Timberwolves,915243,2015,C
380,Aaron Brooks,Chicago Bulls,915243,2015,G
381,Rasual Butler,Washington Wizards,915243,2015,SF
382,Khris Middleton,Milwaukee Bucks,915243,2015,SF
383,Kendall Marshall,Milwaukee Bucks,915243,2015,PG
384,Jae Crowder,Boston Celtics,915243,2015,PF
385,Patrick Beverley,Houston Rockets,915243,2015,PG
386,Shannon Brown,Miami Heat,915243,2015,PG
387,Wayne Ellington,Los Angeles Lakers,915243,2015,SG
388,Glen Davis,LA Clippers,915243,2015,PF
389,Hedo Turkoglu,LA Clippers,915243,2015,SF
390,Rodney Stuckey,Indiana Pacers,915243,2015,PG
391,Francisco Garcia,Houston Rockets,915243,2015,SG
392,Draymond Green,Golden State Warriors,915243,2015,PF
393,Jared Cunningham,LA Clippers,915243,2015,G
394,Alonzo Gee,Portland Trail Blazers,915243,2015,SF
395,Richard Jefferson,Dallas Mavericks,915243,2015,F
396,Doron Lamb,Dallas Mavericks,915243,2015,SG
397,Ivan Johnson,Dallas Mavericks,915243,2015,PF
398,Charlie Villanueva,Dallas Mavericks,915243,2015,PF
399,Rashard Lewis,Dallas Mavericks,915243,2015,PF
400,James Jones,Cleveland Cavaliers,915243,2015,SG
401,Shawn Marion,Cleveland Cavaliers,915243,2015,SG
402,Robert Sacre,Los Angeles Lakers,915243,2015,C
403,Chris Douglas-Roberts,LA Clippers,915243,2015,SG
404,Cole Aldrich,New York Knicks,915243,2015,C
405,J.J. Barea,Dallas Mavericks,909859,2015,G
406,Jerami Grant,Philadelphia 76ers,884879,2015,SF
407,Devyn Marble,Orlando Magic,884879,2015,G
408,Joe Harris,Cleveland Cavaliers,884879,2015,SF
409,Robbie Hummel,Minnesota Timberwolves,880000,2015,SF
410,Allen Crabbe,Portland Trail Blazers,862000,2015,G
411,Ish Smith,Philadelphia 76ers,861405,2015,PG
412,Damien Inglis,New York Knicks,820000,2015,SF
413,Isaiah Canaan,Philadelphia 76ers,816842,2015,G
414,Ray McCallum,Sacramento Kings,816482,2015,PG
415,Nick Calathes,Memphis Grizzlies,816482,2015,SG
416,Justin Hamilton,Minnesota Timberwolves,816482,2015,C
417,Carrick Felix,Washington Wizards,816482,2015,SG
418,Glen Rice Jr.,Washington Wizards,816482,2015,SG
419,Casper Ware,Melbourne Melbourne United,816482,2015,G
420,Nate Wolters,New Orleans Pelicans,816482,2015,PG
421,Mike Muscala,Atlanta Hawks,816482,2015,C
422,Matthew Dellavedova,Cleveland Cavaliers,816482,2015,PG
423,Hollis Thompson,Philadelphia 76ers,816482,2015,F
424,Grant Jerrett,Utah Jazz,816482,2015,PF
425,James Southerland,Portland Trail Blazers,816482,2015,SF
426,Dewayne Dedmon,Orlando Magic,816482,2015,C
427,Peyton Siva,Orlando Magic,816482,2015,PG
428,Brandon Davies,Brooklyn Nets,816482,2015,PF
429,Tony Mitchell,Maccabi Haifa Maccabi Haifa,816482,2015,PF
430,Phil Pressey,Boston Celtics,816482,2015,PG
431,Chris Babb,Golden State Warriors,816482,2015,SG
432,Ognjen Kuzmic,Golden State Warriors,816482,2015,C
433,Dwight Buycks,Los Angeles Lakers,816482,2015,G
434,Jamaal Franklin,Denver Nuggets,816482,2015,SG
435,Troy Daniels,Charlotte Hornets,816482,2015,G
436,Justin Holiday,Golden State Warriors,816482,2015,SF
437,Jeff Withey,New Orleans Pelicans,816482,2015,C
438,Dionte Christmas,Philadelphia 76ers,816482,2015,SG
439,Ian Clark,Denver Nuggets,816482,2015,G
440,Jerome Jordan,Brooklyn Nets,816482,2015,C
441,Erik Jay Murphy,Boston Celtics,816482,2015,PF
442,Hassan Whiteside,Miami Heat,769881,2015,C
443,Jarnell Stokes,Memphis Grizzlies,725000,2015,C
444,Dante Cunningham,New Orleans Pelicans,716043,2015,F
445,Malcolm Lee,Philadelphia 76ers,710659,2015,SG
446,Darius Morris,Brooklyn Nets,702756,2015,G
447,Spencer Dinwiddie,Detroit Pistons,700000,2015,PG
448,Malcolm Thomas,Philadelphia 76ers,635827,2015,PF
449,Gal Mekel,New Orleans Pelicans,633974,2015,PG
450,Johnny O'Bryant III,Milwaukee Bucks,600000,2015,F
451,Russ Smith,Memphis Grizzlies,507336,2015,PG
452,Brady Heslip,Toronto Raptors,507336,2015,SG
453,Jordan Clarkson,Los Angeles Lakers,507336,2015,PG
454,Erick Green,Denver Nuggets,507336,2015,PG
455,KJ McDaniels,Houston Rockets,507336,2015,F
456,Eric Moreland,Sacramento Kings,507336,2015,C
457,Markel Brown,Brooklyn Nets,507336,2015,G
458,Nick Johnson,Houston Rockets,507336,2015,G
459,Khem Birch,San Antonio Spurs,507336,2015,C
460,Sim Bhullar,Sacramento Kings,507336,2015,C
461,Cory Jefferson,Brooklyn Nets,507336,2015,F
462,Joe Ingles,Utah Jazz,507336,2015,SG
463,Keith Appling,Orlando Magic,507336,2015,PG
464,Cleanthony Early,New York Knicks,507336,2015,SF
465,Alex Kirk,Cleveland Cavaliers,507336,2015,C
466,Glenn Robinson III,Philadelphia 76ers,507336,2015,F
467,Travis Wear,New York Knicks,507336,2015,F
468,JaKarr Sampson,Philadelphia 76ers,507336,2015,SF
469,Shayne Whittington,Indiana Pacers,507336,2015,PF
470,Cameron Bairstow,Chicago Bulls,507336,2015,PF
471,James Ennis III,Miami Heat,507336,2015,F
472,Tarik Black,Los Angeles Lakers,507336,2015,F
473,Pierre Jackson,Dallas Mavericks,507336,2015,PG
474,Dwight Powell,Dallas Mavericks,507336,2015,C
