RK,NAME,TEAM,SALARY,YEAR,Pos
137,Landry Shamet,Phoenix Suns,9500000,2023,SG
138,Malik Monk,Sacramento Kings,9472219,2023,SG
139,Jalen Green,Houston Rockets,9441840,2023,SG
140,Jakob Poeltl,Toronto Raptors,9398148,2023,C
141,Nerlens Noel,Brooklyn Nets,9240000,2023,C
142,Dario Saric,Oklahoma City Thunder,9240000,2023,PF
143,Royce O'Neale,Brooklyn Nets,9200000,2023,PF
144,Monte Morris,Washington Wizards,9125000,2023,PG
145,Mason Plumlee,LA Clippers,9080417,2023,C
146,Alex Caruso,Chicago Bulls,9030000,2023,SG
147,Maxi Kleber,Dallas Mavericks,9000000,2023,PF
148,Darius Garland,Cleveland Cavaliers,8920795,2023,PG
149,Jabari Smith Jr.,Houston Rockets,8882640,2023,PF
150,Kyle Anderson,Minnesota Timberwolves,8780488,2023,SF
151,Victor Oladipo,Miami Heat,8750000,2023,SG
152,Daniel Theis,Indiana Pacers,8694369,2023,C
153,LaMelo Ball,Charlotte Hornets,8623920,2023,PG
154,Grayson Allen,Milwaukee Bucks,8500000,2023,SG
155,Nic Claxton,Brooklyn Nets,8500000,2023,C
156,Seth Curry,Brooklyn Nets,8496500,2023,SG
157,Evan Mobley,Cleveland Cavaliers,8478720,2023,PF
158,Gary Payton II,Golden State Warriors,8300000,2023,SG
159,De'Anthony Melton,Philadelphia 76ers,8250000,2023,SG
160,T.J. McConnell,Indiana Pacers,8100000,2023,PG
161,Keegan Murray,Sacramento Kings,8008440,2023,SF
162,Thaddeus Young,Toronto Raptors,8000000,2023,F
163,Taurean Prince,Minnesota Timberwolves,8000000,2023,PF
164,Kevon Looney,Golden State Warriors,8000000,2023,F
165,Isaiah Hartenstein,New York Knicks,7804879,2023,C
166,Delon Wright,Washington Wizards,7804878,2023,SG
167,Patrick Williams,Chicago Bulls,7775400,2023,PF
168,Scottie Barnes,Toronto Raptors,7644720,2023,SF
169,Cedi Osman,Cleveland Cavaliers,7426088,2023,SF
170,Coby White,Chicago Bulls,7413955,2023,PG
171,Aron Baynes,Toronto Raptors,7350000,2023,C
172,Zach Collins,San Antonio Spurs,7350000,2023,PF
173,Jaden Ivey,Detroit Pistons,7252200,2023,PG
174,Jae'Sean Tate,Houston Rockets,7065217,2023,SF
175,Isaac Okoro,Cleveland Cavaliers,7040880,2023,SF
176,Cody Martin,Charlotte Hornets,7000000,2023,SF
177,Jalen Suggs,Orlando Magic,6922320,2023,SG
178,Jaxson Hayes,New Orleans Pelicans,6803012,2023,C
179,Khem Birch,Toronto Raptors,6667500,2023,C
180,Bennedict Mathurin,Indiana Pacers,6586800,2023,SG
181,Bruce Brown,Denver Nuggets,6479000,2023,SF
182,Joe Ingles,Milwaukee Bucks,6479000,2023,SG
183,Lonnie Walker IV,Los Angeles Lakers,6479000,2023,G
184,Danilo Gallinari,Milwaukee Bucks,6479000,2023,PF
185,Caleb Martin,Miami Heat,6479000,2023,SF
186,Patty Mills,Brooklyn Nets,6479000,2023,PG
187,John Wall,LA Clippers,6479000,2023,PG
188,Onyeka Okongwu,Atlanta Hawks,6395160,2023,PF
189,Jarrett Culver,Atlanta Hawks,6395160,2023,G
190,Josh Giddey,Oklahoma City Thunder,6287280,2023,SG
191,Rui Hachimura,Los Angeles Lakers,6263188,2023,PF
192,Rudy Gay,Utah Jazz,6184500,2023,SF
193,Shaedon Sharpe,Portland Trail Blazers,6012960,2023,SG
194,Otto Porter Jr.,Toronto Raptors,6000000,2023,SF
195,Cameron Payne,Phoenix Suns,6000000,2023,PG
196,Cam Reddish,Portland Trail Blazers,5954454,2023,SF
197,Cameron Johnson,Brooklyn Nets,5887899,2023,SF
198,Ricky Rubio,Cleveland Cavaliers,5853659,2023,PG
199,Kevin Knox II,Portland Trail Blazers,5845979,2023,SF
200,P.J. Washington,Charlotte Hornets,5808435,2023,PF
201,Jonathan Kuminga,Golden State Warriors,5739860,2023,PF
202,Pat Connaughton,Milwaukee Bucks,5728393,2023,SG
203,Tyler Herro,Miami Heat,5722116,2023,PG
204,Romeo Langford,San Antonio Spurs,5634257,2023,SG
205,Killian Hayes,Detroit Pistons,5572680,2023,G
206,Dyson Daniels,New Orleans Pelicans,5508600,2023,G
207,JaVale McGee,Dallas Mavericks,5461219,2023,C
208,Obi Toppin,New York Knicks,5348280,2023,PF
209,Franz Wagner,Orlando Magic,5258280,2023,SF
210,Kendrick Nunn,Washington Wizards,5250000,2023,G
211,Hamidou Diallo,Detroit Pistons,5200000,2023,G
212,Cory Joseph,Detroit Pistons,5155500,2023,PG
213,Torrey Craig,Phoenix Suns,5121951,2023,SF
214,Jeremy Sochan,San Antonio Spurs,5063520,2023,F
215,David Nwaba,Oklahoma City Thunder,5022000,2023,SF
216,Nickeil Alexander-Walker,Minnesota Timberwolves,5009633,2023,SG
217,Furkan Korkmaz,Philadelphia 76ers,5000000,2023,SG
218,Dante Exum,Dallas Mavericks,5000000,2023,G
219,Lou Williams,Atlanta Hawks,5000000,2023,SG
220,Deni Avdija,Washington Wizards,4916160,2023,SF
221,Garrett Temple,New Orleans Pelicans,4910000,2023,SF
222,Davion Mitchell,Sacramento Kings,4833600,2023,PG
223,Johnny Davis,Washington Wizards,4810320,2023,G
224,Ish Smith,Denver Nuggets,4750000,2023,PG
225,Jalen Smith,Indiana Pacers,4670160,2023,PF
226,Ziaire Williams,Memphis Grizzlies,4591680,2023,F
227,Ousmane Dieng,Oklahoma City Thunder,4569840,2023,F
228,Maurice Harkless,Houston Rockets,4564980,2023,SF
229,Donte DiVincenzo,Golden State Warriors,4500000,2023,SG
230,Jeff Green,Denver Nuggets,4500000,2023,PF
231,Devin Vassell,San Antonio Spurs,4437000,2023,SG
232,Matisse Thybulle,Portland Trail Blazers,4379527,2023,SG
233,Jarred Vanderbilt,Los Angeles Lakers,4374000,2023,PF
234,James Bouknight,Charlotte Hornets,4362240,2023,SG
235,Brandon Clarke,Memphis Grizzlies,4343920,2023,PF
236,Jalen Williams,Oklahoma City Thunder,4341480,2023,F
237,Grant Williams,Boston Celtics,4306281,2023,PF
238,Darius Bazley,Phoenix Suns,4264629,2023,F
239,Tyrese Haliburton,Indiana Pacers,4215120,2023,PG
240,Nassir Little,Portland Trail Blazers,4171548,2023,SF
241,Joshua Primo,San Antonio Spurs,4144320,2023,G
242,Jalen Duren,Detroit Pistons,4124280,2023,C
243,Danuel House Jr.,Philadelphia 76ers,4105000,2023,SF
244,Justise Winslow,Portland Trail Blazers,4097561,2023,PF
245,Dylan Windler,Cleveland Cavaliers,4037278,2023,G
246,Chandler Hutchison,Phoenix Suns,4019459,2023,SF
247,Kira Lewis Jr.,New Orleans Pelicans,4004280,2023,G
248,Terence Davis,Sacramento Kings,4000000,2023,SG
249,George Hill,Indiana Pacers,4000000,2023,PG
250,Chris Duarte,Indiana Pacers,3936960,2023,SG
251,Ochai Agbaji,Utah Jazz,3918360,2023,G
252,Alex Len,Sacramento Kings,3918000,2023,C
253,Jordan Poole,Golden State Warriors,3901399,2023,SG
254,Keldon Johnson,San Antonio Spurs,3873025,2023,SF
255,Aaron Nesmith,Indiana Pacers,3804360,2023,SF
256,Mark Williams,Charlotte Hornets,3722040,2023,C
257,Gabriel Deck,Oklahoma City Thunder,3676852,2023,SF
258,Cole Anthony,Orlando Magic,3613680,2023,PG
259,Sekou Doumbouya,Los Angeles Lakers,3613680,2023,SF
260,Moses Moody,Golden State Warriors,3562200,2023,SG
261,Corey Kispert,Washington Wizards,3552960,2023,SF
262,AJ Griffin,Atlanta Hawks,3536160,2023,F
263,Mike Muscala,Boston Celtics,3500000,2023,C
264,Georges Niang,Philadelphia 76ers,3465000,2023,SF
265,Chuma Okeke,Orlando Magic,3433320,2023,F
266,Isaiah Stewart,Detroit Pistons,3433320,2023,C
267,Amir Coffey,LA Clippers,3395062,2023,SG
268,Alperen Sengun,Houston Rockets,3375480,2023,C
269,Tari Eason,Houston Rockets,3309160,2023,F
270,Aleksej Pokusevski,Oklahoma City Thunder,3261480,2023,F
271,Trey Burke,Oklahoma City Thunder,3243750,2023,PG
272,Kevin Porter Jr.,Houston Rockets,3217631,2023,G
273,Trey Murphy III,New Orleans Pelicans,3206640,2023,SG
274,Simone Fontecchio,Utah Jazz,3205128,2023,F
275,Derrick Jones Jr.,Chicago Bulls,3200000,2023,SF
276,Andre Drummond,Chicago Bulls,3200000,2023,C
277,Dalen Terry,Chicago Bulls,3191400,2023,F
278,Kevin Love,Miami Heat,3114138,2023,PF
279,Josh Green,Dallas Mavericks,3098400,2023,SG
280,Jake LaRavia,Memphis Grizzlies,3047640,2023,F
281,Tre Mann,Oklahoma City Thunder,3046200,2023,PG
282,Jordan Nwora,Indiana Pacers,3000000,2023,SF
283,Sterling Brown,Los Angeles Lakers,3000000,2023,SF
284,Luka Samanic,Utah Jazz,2959080,2023,F
285,Saddiq Bey,Atlanta Hawks,2959080,2023,SF
286,Malaki Branham,San Antonio Spurs,2925600,2023,G
287,Kai Jones,Charlotte Hornets,2909040,2023,PF
288,Precious Achiuwa,Toronto Raptors,2840160,2023,PF
289,Christian Braun,Denver Nuggets,2808600,2023,G
290,Jalen Johnson,Atlanta Hawks,2792640,2023,SF
291,Tyrese Maxey,Philadelphia 76ers,2726880,2023,PG
292,Bruno Fernando,Atlanta Hawks,2717391,2023,F
293,Trey Lyles,Sacramento Kings,2700000,2023,PF
294,Walker Kessler,Utah Jazz,2696400,2023,C
295,Marc Gasol,Memphis Grizzlies,2692991,2023,C
296,Anthony Tolliver,New Orleans Pelicans,2692991,2023,PF
297,Keon Johnson,Portland Trail Blazers,2681040,2023,G
298,Charles Bassey,San Antonio Spurs,2600000,2023,C
299,David Roddy,Memphis Grizzlies,2588640,2023,F
300,Isaiah Jackson,Indiana Pacers,2573760,2023,SF
301,Zeke Nnaji,Denver Nuggets,2498760,2023,PF
302,MarJon Beauchamp,Milwaukee Bucks,2485200,2023,F
303,Usman Garuba,Houston Rockets,2471160,2023,PF
304,Montrezl Harrell,Philadelphia 76ers,2463490,2023,C
305,Willy Hernangomez,New Orleans Pelicans,2443581,2023,C
306,Blake Wesley,San Antonio Spurs,2385480,2023,G
307,Josh Christopher,Houston Rockets,2372160,2023,SG
308,Leandro Bolmaro,Utah Jazz,2353320,2023,F
309,Immanuel Quickley,New York Knicks,2316240,2023,SG
310,Wendell Moore Jr.,Minnesota Timberwolves,2306520,2023,G
311,John Konchar,Memphis Grizzlies,2300000,2023,SG
312,Damian Jones,Utah Jazz,2298385,2023,C
313,Quentin Grimes,New York Knicks,2277000,2023,SG
314,Andrew Nembhard,Indiana Pacers,2244111,2023,PG
315,Nikola Jovic,Miami Heat,2239920,2023,F
316,Payton Pritchard,Boston Celtics,2239200,2023,PG
317,Vlatko Cancar,Denver Nuggets,2234359,2023,SF
318,Patrick Baldwin Jr.,Golden State Warriors,2226000,2023,F
319,TyTy Washington Jr.,Houston Rockets,2210040,2023,G
320,Bones Hyland,LA Clippers,2201520,2023,PG
321,Bol Bol,Orlando Magic,2200000,2023,C
322,Peyton Watson,Denver Nuggets,2193960,2023,F
323,Marquese Chriss,Oklahoma City Thunder,2193920,2023,SF
324,Nik Stauskas,Indiana Pacers,2193920,2023,G
325,Udoka Azubuike,Utah Jazz,2174880,2023,C
326,Jaden McDaniels,Minnesota Timberwolves,2161440,2023,PF
327,Jordan McLaughlin,Minnesota Timberwolves,2160000,2023,PG
328,Malachi Flynn,Toronto Raptors,2145720,2023,PG
329,Cam Thomas,Brooklyn Nets,2138160,2023,SG
330,Luke Kornet,Boston Celtics,2133278,2023,C
331,Desmond Bane,Memphis Grizzlies,2130240,2023,SG
332,Jahlil Okafor,Indiana Pacers,2130023,2023,C
333,Jaden Springer,Philadelphia 76ers,2125200,2023,G
334,Day'Ron Sharpe,Brooklyn Nets,2109480,2023,C
335,Jevon Carter,Milwaukee Bucks,2100000,2023,PG
336,Santi Aldama,Memphis Grizzlies,2094240,2023,PF
337,Frank Ntilikina,Dallas Mavericks,2036318,2023,PG
338,Tony Bradley,Chicago Bulls,2036318,2023,C
339,Jaylin Williams,Oklahoma City Thunder,2000000,2023,F
340,Kenrich Williams,Oklahoma City Thunder,2000000,2023,SF
341,Abdel Nader,Phoenix Suns,2000000,2023,SF
342,Danny Green,Cleveland Cavaliers,2000000,2023,F
343,Caleb Houstan,Orlando Magic,2000000,2023,G
344,Jeremiah Robinson-Earl,Oklahoma City Thunder,2000000,2023,F
345,Garrison Mathews,Atlanta Hawks,2000000,2023,SG
346,Shake Milton,Philadelphia 76ers,1977718,2023,SG
347,Edmond Sumner,Brooklyn Nets,1968175,2023,PG
348,Jontay Porter,Toronto Raptors,1950000,2023,C
349,Denzel Valentine,Boston Celtics,1939350,2023,G
350,Jalen McDaniels,Philadelphia 76ers,1930681,2023,PF
351,Naz Reid,Minnesota Timberwolves,1930681,2023,C
352,Terance Mann,LA Clippers,1930681,2023,SG
353,Jaylen Nowell,Minnesota Timberwolves,1930681,2023,G
354,Daniel Gafford,Washington Wizards,1930681,2023,C
355,Dean Wade,Cleveland Cavaliers,1930681,2023,PF
356,Lindy Waters III,Oklahoma City Thunder,1927896,2023,F
357,Chimezie Metu,Sacramento Kings,1910680,2023,PF
358,Davon Reed,Los Angeles Lakers,1902133,2023,SG
359,Killian Tillie,Memphis Grizzlies,1901625,2023,SF
360,Xavier Tillman,Memphis Grizzlies,1901625,2023,F
361,Theo Maledon,Charlotte Hornets,1900000,2023,PG
362,Wenyen Gabriel,Los Angeles Lakers,1878720,2023,F
363,Moritz Wagner,Orlando Magic,1878720,2023,C
364,Keita Bates-Diop,San Antonio Spurs,1878720,2023,SF
365,Thanasis Antetokounmpo,Milwaukee Bucks,1878720,2023,SF
366,Oshae Brissett,Indiana Pacers,1846738,2023,SF
367,Juancho Hernangomez,Toronto Raptors,1836090,2023,PF
368,Anthony Gill,Washington Wizards,1836090,2023,PF
369,Isaiah Joe,Oklahoma City Thunder,1836090,2023,SG
370,Bismack Biyombo,Phoenix Suns,1836090,2023,C
371,Juan Toscano-Anderson,Utah Jazz,1836090,2023,F
372,Matthew Dellavedova,Sacramento Kings,1836090,2023,PG
373,Robin Lopez,Cleveland Cavaliers,1836090,2023,C
374,Josh Okogie,Phoenix Suns,1836090,2023,SF
375,Drew Eubanks,Portland Trail Blazers,1836090,2023,PF
376,Damion Lee,Phoenix Suns,1836090,2023,SG
377,Dennis Smith Jr.,Charlotte Hornets,1836090,2023,PG
378,Dennis Schroder,Los Angeles Lakers,1836090,2023,PG
379,Justin Jackson,Boston Celtics,1836090,2023,F
380,Bryn Forbes,Minnesota Timberwolves,1836090,2023,SG
381,T.J. Warren,Phoenix Suns,1836090,2023,SF
382,Austin Rivers,Minnesota Timberwolves,1836090,2023,SG
383,Thomas Bryant,Denver Nuggets,1836090,2023,C
384,Udonis Haslem,Miami Heat,1836090,2023,PF
385,Aaron Holiday,Atlanta Hawks,1836090,2023,G
386,Frank Kaminsky,Houston Rockets,1836090,2023,PF
387,Rodney McGruder,Detroit Pistons,1836090,2023,G
388,JaMychal Green,Golden State Warriors,1836090,2023,F
389,Andre Iguodala,Golden State Warriors,1836090,2023,F
390,Troy Brown Jr.,Los Angeles Lakers,1836090,2023,SF
391,Ryan Arcidiacono,Portland Trail Blazers,1836090,2023,G
392,Taj Gibson,Washington Wizards,1836090,2023,F
393,DeAndre Jordan,Denver Nuggets,1836090,2023,C
394,Theo Pinson,Dallas Mavericks,1836090,2023,G
395,Markieff Morris,Dallas Mavericks,1836090,2023,PF
396,Raul Neto,Cleveland Cavaliers,1836090,2023,PG
397,Matt Ryan,Minnesota Timberwolves,1836090,2023,F
398,Nathan Knight,Minnesota Timberwolves,1836090,2023,F
399,Svi Mykhailiuk,Charlotte Hornets,1836090,2023,SG
400,Noah Vonleh,Boston Celtics,1836090,2023,PF
401,Blake Griffin,Boston Celtics,1836090,2023,PF
402,Wesley Matthews,Milwaukee Bucks,1836090,2023,SG
403,Wes Iwundu,Sacramento Kings,1824003,2023,F
404,Gabe Vincent,Miami Heat,1815677,2023,PG
405,Max Strus,Miami Heat,1815677,2023,SG
406,Javonte Green,Chicago Bulls,1815677,2023,G
407,Juwan Morgan,LA Clippers,1815518,2023,F
408,Herbert Jones,New Orleans Pelicans,1785000,2023,SF
409,Nick Richards,Charlotte Hornets,1782621,2023,C
410,Lamar Stevens,Cleveland Cavaliers,1782621,2023,SF
411,Vernon Carey Jr.,Washington Wizards,1782621,2023,C
412,Tre Jones,San Antonio Spurs,1782621,2023,PG
413,KZ Okpala,Sacramento Kings,1782621,2023,SF
414,KJ Martin,Houston Rockets,1782621,2023,F
415,Paul Reed,Philadelphia 76ers,1782621,2023,F
416,Miye Oni,Memphis Grizzlies,1782621,2023,SF
417,Yogi Ferrell,LA Clippers,1782621,2023,PG
418,Alen Smailagic,Golden State Warriors,1782621,2023,PF
419,Naji Marshall,New Orleans Pelicans,1782621,2023,SF
420,Yuta Watanabe,Brooklyn Nets,1762796,2023,SF
421,Khyri Thomas,Houston Rockets,1762796,2023,SG
422,Omer Yurtseven,Miami Heat,1752638,2023,C
423,Saben Lee,Philadelphia 76ers,1752638,2023,G
424,Devin Cannady,Orlando Magic,1752638,2023,G
425,Luca Vildoza,Milwaukee Bucks,1752638,2023,G
426,Rayjon Tucker,Milwaukee Bucks,1752638,2023,G
427,Haywood Highsmith,Miami Heat,1752638,2023,F
428,Malik Fitts,LA Clippers,1752638,2023,F
429,Paul Watson,Oklahoma City Thunder,1701593,2023,SG
430,Charlie Brown Jr.,Charlotte Hornets,1701593,2023,G
431,Kelan Martin,New Orleans Pelicans,1701593,2023,SG
432,Mfiondu Kabengele,Boston Celtics,1701593,2023,C
433,Sam Dekker,Toronto Raptors,1669178,2023,F
434,Jarrell Brantley,Utah Jazz,1669178,2023,PF
435,E'Twaun Moore,Orlando Magic,1669178,2023,G
436,Solomon Hill,New York Knicks,1669178,2023,SF
437,Trevor Ariza,Los Angeles Lakers,1669178,2023,SF
438,Semi Ojeleye,LA Clippers,1669178,2023,PF
439,Kevin Pangos,Cleveland Cavaliers,1669178,2023,G
440,Jabari Parker,Boston Celtics,1669178,2023,PF
441,Enes Freedom,Houston Rockets,1669178,2023,C
442,Jericho Sims,New York Knicks,1639842,2023,C
443,Kessler Edwards,Sacramento Kings,1637966,2023,SF
444,Trevelin Queen,Indiana Pacers,1637966,2023,SG
445,Isaiah Todd,Washington Wizards,1575000,2023,PF
446,JT Thor,Charlotte Hornets,1563518,2023,F
447,Jared Butler,Oklahoma City Thunder,1563518,2023,SG
448,Isaiah Livers,Detroit Pistons,1563518,2023,PF
449,Jason Preston,LA Clippers,1563518,2023,G
450,Aaron Wiggins,Oklahoma City Thunder,1563518,2023,SG
451,Miles McBride,New York Knicks,1563518,2023,PG
452,Duane Washington Jr.,Phoenix Suns,1563518,2023,PG
453,Trendon Watford,Portland Trail Blazers,1563518,2023,PF
454,Daishen Nix,Houston Rockets,1563518,2023,SG
455,Austin Reaves,Los Angeles Lakers,1563518,2023,SG
456,Brandon Boston,LA Clippers,1563518,2023,SG
457,Jock Landale,Phoenix Suns,1563518,2023,C
458,Greg Brown III,Portland Trail Blazers,1563518,2023,PF
459,Marko Simonovic,Chicago Bulls,1563518,2023,C
460,Ayo Dosunmu,Chicago Bulls,1563518,2023,SG
461,Terry Taylor,Chicago Bulls,1563518,2023,F
462,Jose Alvarado,New Orleans Pelicans,1563518,2023,PG
463,Sam Hauser,Boston Celtics,1563518,2023,SF
464,Vit Krejci,Atlanta Hawks,1563518,2023,G
